health_facility:type,office,healthcare:speciality,building:part,social_facility,name:ca,addr:housenumber,created_by,name:de,source,emergency_telephone_code,addr:village,addr:street:ca,contact:website,fax,short_name:es,short_name,building:roof,leisure,municipio,addr:street,source:name,fixme,name:en,contact:fax,name,wheelchair:description,level,catastro:ref:street,addr:postcode,roof:material,name:etymology:wikidata,roof:orientation,source:geometry:date,name:eu,disused,name:es,int_name,designation,owner,loc_name,name:ast,description,network,lon,ine:municipio,access,mapillary,brand:wikidata,mappinggroup,ref,email,highway,entidad,barrier,contact:email,addr:province,roof:shape,building:use,addr:city:ca,air_conditioning,emergency,b5m:urlOrto,addr:city,building:cladding,toilets:wheelchair,building:facade:material,image,roof:colour,layer,height,lat,alt_name,operator,ele,brand:wikipedia,fee,area,opening_hours,contact:phone,addr:housename,parroquia,catastro:ref,start_date,website,entrance,nohousenumber,source:date,phone,source:data,old_name,smoking,architect,landuse,source:amenity,wheelchair,history,amenity,operator:type,source:geometry,addr:hamlet,addr:unit,source:opening_hours,building:level,wikidata,addr:street:es,sport,medical_system:western,addr:district,building:levels,note,phone_1,b5m:url,source:addr,building:material,fence_type,emergency_phone,b5m:id,short_name:gl,date,local_code,03_tr_E_ID,building:shape,building,building:colour,addr:city:es,roof:levels,addr:place,name:gl,building:levels:underground,healthcare,addr:country,urgency
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Especialidades San Fermín,,,,,,,,,,,,,,,,,,,-0.7063047,,,,,,,,,,,,,,,,,,,,,,,,,,,38.2686509,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Especialidades de Castellón de la Plana Jaume I,,,,,,,,,,,,,,,Casa Grande,,,,-0.0408803,,,,,,,,,,,,,,,,,,,,,,,,,,,39.9867221,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,clinic,,
,,,,,,,,,,,,,,,,,,,,Avinguda de Veneçuela,,,,,Centro de Especialidades de Foietes,,,,03502,,,,,,,,,,,,,,,-0.1389243,,,,,,,,,,,,,,,,,no,,Benidorm,,,,,,,,38.5423086,,,,,,,,,,,,,,,,,+34 966 870 200,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,clinic,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Especialidades de Illescas,,,,,,,,,,,,,,,,,,,-3.8537323,,,,,,,,,,fence,,,,,,,,,,,,,,,,,40.1227230,,,,,,,,,,,,,https://www.medicocita.es/centro-salud-illescas/,,,,+34 925 54 0591,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Rúa Simón Bolívar,,,,,Centro de Especialidades de Mollavao,,,,36003,,,,,,,,,,,,,,,-8.6536102,,,,,,,,,,,,,,,,,,,Pontevedra,,,,,,,,42.4248422,Casa do Mar de Mollavao,,,,,,,,,,,,,,,,+34 986800200,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,clinic,ES,
,,,,,,68,,,,,,,,,,,,,,Calle de la Sierra Gádor,,,,,Centro de Madrid Salud Villa de Vallecas,,,,28031,,,,,,,,,,,,,,,-3.6223002,,,,,,,,,,,,,,,,,,,Madrid,,,,,,,,40.3798230,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Rehabilitación Psicológica y Laboral,,,,,,,,,,,,,,,,,,,-4.8177436,,,,,,,,,,,,,,,,,,,,,,,,,,,39.9658849,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Rehabilitación. Hospital de Día,,,,,,,,,,,,,,,,,,,-5.8442466,,,,,,,,,,,,,,,,,,,,,,,,,,,43.3525174,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud,,,,,,,,,,,,,,,,,,,-6.0560038,,,,,,,,,,,,,,,,,,,,,,,,,,,37.4090755,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud,,,,,,,,,,,,,,,,,,,-6.5081132,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7697061,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud,,,,,,,,,,,,,,,,,,,-6.1076257,,,,,,,,,,,,,,,,,,,,,,,,,,,40.6562975,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,civic,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud,,,,,,,,,,,,,,,,,,,-2.8633617,,,,,,,,,,,,,,,,,,,,,,,,,,,41.4675423,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud,,,,,,,,,,,,,,,,,,,-6.8709631,,,,,,,,,,,,,,,,,,,,,,,,,,,38.1345134,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud,,,,,,,,,,,,,,,,,,,-6.3165191,,,,,,,,,,,,,,,,,,,,,,,,,,,37.9711983,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud,,,,,,,,,,,,,,,,,,,-4.3146383,,,,,,,,,,,,,,,,,,,,,,,,,,,41.4016799,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud,,,,,,,,,,,,,,,,,,,-6.0399197,,,,,,,,,,,,,,,,,,,,,,,,,,,36.8535277,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud,,,,,,,,,,,,,,,,,,,-4.7620559,,,,,,,,,,,,,,,,,,,,,,,,,,,37.2917620,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud,,,,,,,,,,,,,,,,,,,-3.1574622,,,,,,,,,,,,,,,,,no,,,,,,,,,,40.8271992,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud,,,,,,,,,,,,,,,,,,,-7.0009472,,,,,,,,,,,,,,,,,,,,,,,,,,,37.2756852,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud,,,,,,,,,,,,,,,,,,,-4.8281858,,,,,,,,,,,,,,,,,,,,,,,,,,,37.2674885,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud,,,,,,,,,,,,,,,,,,,-6.6613922,,,,,,,,,,,,,,,,,,,,,,,,,,,37.6814555,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud,,,,,,,,,,,,,,,,,,,-6.3894503,,,,,,,,,,,,,,,,,,,,,,,,,,,37.4098620,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud,,,,,,,,,,,,,,,,,,,-4.1966168,,,,,,,,,,,,,,,,,,,,,,,,,,,40.2363274,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud,,,,23311,,,,,,,,,,,,,,,-3.1021763,,,,,,,,,,,,,,,,,yes,,Santo Tomé,,,,,,,,38.0264985,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud,,,,,,,,,,,,,,,,,,,-6.1725182,,,,,,,,,,,,,,,,,,,,,,,,,,,37.6254639,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud,,,,,,,,,,,,,,,,,,,-4.0904544,,,,,,,,,,,,,,,,,,,,,,,,,,,40.2070373,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud,,,,,,,,,,,,,,,,,,,-7.2211805,,,,,,,,,,,,,,,,,,,,,,,,,,,37.9676336,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud,,,,,,,,,,,,,,,,,,,-2.5673688,,,,,,,,,,,,,,,,,,,,,,,,,,,36.9582673,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud,,,,,,,,,,,,,,,,,,,-7.0886841,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7262639,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,PNOA,,,,,,,,,,,,,,,,Centro de Salud,,,,,,,,,,,,,,,,,,,-3.3791992,,,,,,,,,,,,,,,,,yes,,,,,,,,,,41.4181830,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud,,,,,,,,,,,,,,,,,,,-5.3474874,,,,,,,,,,,,,,,,,,,,,,,,,,,37.4631258,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud,,,,,,,,,,,,,,,,,,,-4.8503678,,,,,,,,,,,,,,,,,,,,,,,,,,,37.3672780,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud,,,,,,,,,,,,,,,,,,,-6.1382856,,,,,,,,,,,,,,,,,,,,,,,,,,,37.3351973,,Servicio Andaluz de Salud,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,clinic,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud,,,,,,,,,,,,,,,,,,,-6.2699329,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5225902,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud,,,,,,,,,,,,,,,,,,,-6.3303066,,,,,,,,,,,,,,,,,,,,,,,,,,,37.3675557,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud,,,,,,,,,,,,,,,,,,,-6.6268757,,,,,,,,,,,,,,,,,,,,,,,,,,,37.6940463,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud,,,,,,,,,,,,,,,,,,,-4.0807159,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5869022,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud,,,,,,,,,,,,,,,,,,,-7.0204929,,,,,,,,,,,,,,,,,,,,,,,,,,,37.2692262,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud,,,,,,,,,,,,,,,,,Ambulatorio,,-5.4459837,,,,,,,,,,,,,,,,,,,,,,,,,,,36.6755220,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,
,,,,,,,,,Ayuntamiento de Ceutí,,,,,,,,,,,,,,,,Centro de Salud,,,,,,,,,,,,,,,,,,,-1.2714166,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0779844,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud,,,,,,,,,,,,,,,,,,,-3.6607979,,,,,,,,,,,,,,,,,,,,,,,,,,,38.9159989,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud,,,,,,,,,,,,,,,,,,,-6.5239532,,,,,,,,,,,,,,,,,,,,,,,,,,,37.2590696,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud,,,,,,,,,,,,,,,,,,,-6.1654644,,,,,,,,,,,,,,,,,,,,,,,,,,,37.1332679,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud,,,,,,,,,,,,,,,,,,,-4.9494402,,,,,,,,,,,,,,,,,,,,,,,,,,,39.7615371,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud,,,,,,,,,,,,,,,,,,,-6.6906896,,,,,,,,,,,,,,,,,yes,,,,,,,,,,39.1094378,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud,,,,,,,,,,,,,,,,,,,-4.6903069,,,,,,,,,,,,,,,,,,,,,,,,,,,37.2708547,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud,,,,,,,,,,,,,,,,,,,-3.2021327,,,,,,,,,,,,,,,,,no,,Santisteban del Puerto,,,,,,,,38.2534775,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud,,,,,,,,,,,,,,,,,,,-5.2210468,,,,,,,,,,,,,,,,,,,,,,,,,,,36.9735362,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Calle José Manuel Fernández de Santiago,,,,,Centro de Salud,,,,05410,,,,,,,,,,,,,,,-5.0161130,,,,,,,,,,,,,,,,,,,Mombeltrán,,,,,,,,40.2586435,,,,,,,,,,,,,,,,,,,,,,,,yes,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud,,,,,,,,,,,,,,,,,,,-5.4403858,,,,,,,,,,,,,,,,,,,,,,,,,,,36.9734422,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud,,,,,,,,,,,,,,,,,,,-5.5398572,,,,,,,,,,,,,,,,,,,,,,,,,,,36.9214119,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud,,,,,,,,,,,,,,,,,,,-4.5837370,,,,,,,,,,,,,,,,,,,,,,,,,,,40.2935424,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud,,,,,,,,,,,,,,,,,,,-2.2131381,,,,,,,,,,,,,,,,,yes,,,,,,,,,,38.5825284,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud,,,,,,,,,,,,,,,,,,,-5.5549971,,,,,,,,,,,,,,,,,,,,,,,,,,,36.7904863,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud,,,,,,,,,,,,,,,,,,,-1.8055650,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0830511,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud,,,,,,,,,,,,,,,,,,,-1.6908721,,,,,,,,,,,,,,,,,,,,,,,,,,,38.5873253,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud,,,,,,,,,,,,,,,,,,,-6.3941046,,,,,,,,,,,,,,,,,,,,,,,,,,,37.3619104,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,Bing,,,,,,,,,,,,,,,,Centro de Salud,,,,,,,,,,,,,,,,,,,-4.6427386,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5835870,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud,,,,,,,,,,,,,,,,,,,-6.9919701,,,,,,,,,,,,,,,,,,,,,,,,,,,37.2729142,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud,,,,,,,,,,,,,,,,,,,-4.9830079,,,,,,,,,,,,,,,,,,,,,,,,,,,37.1000645,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud,,,,,,,,,,,,,,,,,,,-5.6552873,,,,,,,,,,,,,,,,,,,,,,,,,,,38.6526588,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,clinic,,
,,,,,,59,,,,,,,,,,,,,,Calle Alfonso Navalón,,,,,Centro de Salud,,,,37480,roof_tiles,,along,,,,,,,,,,,,-6.8201100,,,,,,,,,,,,Salamanca,gabled,,,,,,Fuentes de Oñoro,,,,,brown,,,40.5971195,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,1,,,,,cement_block,,,,,,,,,yes,beige,,,,,,,ES,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud,,,,,,,,,,,,,,,,,,,-6.8408473,,,,,,,,,,,,,,,,,,,,,,,,,,,37.2750689,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud,,,,,,,,,,,,,,,,,,,-6.9168839,,,,,,,,,,,,,,,,,,,,,,,,,,,38.2774808,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,clinic,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud,,,,,,,,,,,,,,,,,,,-4.6717392,,,,,,,,,,,,,,,,,,,,,,,,,,,37.3066737,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud,,,,,,,,,,,,,,,,,,,-2.4831049,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0394285,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud,,,,,,,,,,,,,,,,,,,0.2764853,,,,,,,,,,,,,,,,,,,,,,,,,,,40.2450157,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud,,,,,,,,,,,,,,,,,,,-6.7312013,,,,,,,,,,,,,,,,,,,,,,,,,,,37.3040293,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud,,,,,,,,,,,,,,,,,,,-6.6155932,,,,,,,,,,,,,,,,,,,,,,,,,,,41.2170029,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,2,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud,,,,,,,,,,,,,,,,,,,-6.6156155,,,,,,,,,,,,,,,,,yes,,,,,,,,,,41.2170277,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud,,,,,,,,,,,,,,,,,,,-6.5506664,,,,,,,,,,,,,,,,,,,,,,,,,,,37.3905152,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud,,,,,,,,,,,,,,,,,,,-6.4754460,,,,,,,,,,,,,,,,,,,,,,,,,,,37.3970392,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud,,,,,,,,,,,,,,,,,,,-4.2767403,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5591457,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud,,,,,,,,,,,,,,,,,,,-6.4379360,,,,,,,,,,,,,,,,,,,,,,,,,,,37.3888458,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,2,,,,,,,,,,,,,,Calle del Coso,,,,,Centro de Salud,,,,28818,,,,,,,,,,,,,,,-3.2678747,,,,,,,,,,,,,,,,,,,,,,,,,,,40.4659604,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Calle Lope de Vega,,,,,Centro de Salud,,,,,,,,,,,,,,,,,,,-3.2886061,,,,,,,,,,,,,,,,,yes,,Torreperogil,,,,,,,,38.0332176,,Servicio Andaluz de Salud,,,,,,,,,,,,,,,+34 953 77 69 15,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud,,,,,,,,,,,,,,,,,,,-4.9642513,,,,,,,,,,,,,,,,,,,,,,,,,,,37.1076196,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud,,,,,,,,,,,,,,,,,,,-6.3885205,,,,,,,,,,,,,,,,,,,,,,,,,,,38.8878519,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,clinic,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud,,,,,,,,,,,,,,,,,,,-2.7845761,,,,,,,,,,,,,,,,,,,,,,,,,,,36.6941205,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud,,,,,,,,,,,,,,,,,,,-1.3574563,,,,,,,,,,,,,,,,,,,,,,,,,,,40.7885302,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud,,,,,,,,,,,,,,,,,,,-2.8867011,,,,,,,,,,,,,,,,,,,,,,,,,,,36.7317521,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud,,,,,,,,,,,,,,,,,,,-2.7768428,,,,,,,,,,,,,,,,,,,,,,,,,,,36.7849877,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
