shop,operational_status,office,building:part,contact:postcode,payment:cash,postal_code,source:addr:housenumber:ref,ref:FR:FINESS,roof:orientation:compass,is_in,addr:housenumber,note,payment:debit_cards,name:de,source,virtuous,fax,indoor,source:amenity,ref:FR:SIREN,ref:FR:SIRET,historic,facebook,FID,contact:fax,currency:EUR,addr:street,bmo:type,source:name,fixme,name:en,vending,name,wheelchair:description,level,type:FR:FINESS,addr:postcode,roof:material,payment:credit_cards,roof:orientation,source:geometry:date,ref:mhs,disused,level:ref,payment:mastercard,fuel:lpg,roof:height,source:architect,payment:american_express,description,payment:maestro,fuel:diesel,since,wikipedia,payment:cheque,brand:wikidata,source:heritage,ref,email,ref:FR:prix-carburants,source:geometry,contact:email,addr:unit,name:br,roof:shape,building:use,wall,fuel:e10,payment:visa_electron,addr:city,source:building,payment:visa_debit,building:roof:colour,payment:cards,drive_through,source:ref:FR:FINESS,lon,contact:website,survey:date,layer,height,entrance:step:height,alt_name,building:roof:shape,source_1,operator,contact:city,brand:wikipedia,area,compressed_air,opening_hours,contact:phone,addr:housename,ref:FINESS,source:name:br,heritage,hgv:lanes,start_date,website,noname,contact:housenumber,brand,telephone,source:date,phone,construction,old_name,start_date:amenity,name:oc,room,mhs:inscription_date,buildingpart,architect,dispensing,ref:FR:NAF,colour,amenity,operator:type,addr:place,addr:suburb,official_name,building:min_level,source:opening_hours,brand:website,wikidata,payment:notes,source:addr:version,emergency,building:levels,fuel:octane_98,name:fr,contact:street,fuel:octane_95,wheelchair,FIXME,disused:amenity,source:addr,building:material,alt_source,addr:full,payment:visa,entrance:width,lat,iof,old_shop,building,payment:coins,roof:levels,start_date:building,entrance:step_count,vending_machine,healthcare,comment:fr,addr:country,heritage:operator,ref:FR:LaPoste
,,,,,,,,,,,,,,,KG Ground Survey 2016,,,,,,,,,,,,,,,,,,Pharmacie Clio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-61.0434211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,14.6207987,,,yes,,,,,,,,,,
,,,,,,,,660788258,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010;Celtipharm - 10/2014,,,,,,,,,,,,,,,,,,Pharmacie Clotis Clotis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9719362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,42.6006570,,,,,,,,,,,,,
,,,,,,,,950007286,,,,,,,cadastre-dgi-fir source : Direction Générale des Impôts - Cadastre : Mise à jour 2018;Celtipharm - 10/2014,,,,,,,,,,,,,,,,,,Pharmacie Clémence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3158434,,,,,,,,,,,,,,,,,,,,,,,,,,,,+33 1 34 12 78 95,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,48.9660449,,,yes,,,,,,pharmacy,,,,
,,,,,,,,880003272,,,36 bis,,,,extraction vectorielle v1 cadastre-dgi-fr source : Direction Générale des Impôts - Cadas. Mise à jour : 2010,,,,,,,,,,,,Rue de la Louvroie,,,,,,Pharmacie Clément Marion,,,,88190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Golbey,,,,,,,6.4258734,,,,,,,,,Mme Clément Marion,,,,,Lundi au Vendredi 09:00 - 12:00  /  14:30 - 19:30 | Samedi 9:00 - 12:00,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,48.1878907,,,yes,,,,,,pharmacy,,,,
,,,,,,,,310008362,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010;Celtipharm - 10/2014,,,,,,,,,,,,,,,,,,Pharmacie Cochet-Naudin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3477604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,43.5425752,,,yes,,,,,,,,,,
,,,,,,,,600004683,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010;Celtipharm - 10/2014,,,,,,,,,,,,,,,,,,Pharmacie Cocula Gallais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4329440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,49.2567563,,,yes,,,,,,pharmacy,,,,
,,,,,,,,290010586,,,,,,,CCPC/DGFiP dec2010,,,,,,,,,,,,,D,,,,,Pharmacie Colin-Plantard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.3556394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,48.2322208,,,yes,,,,,,,,,,
,,,,,,,,170011977,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2011,,,,,,,,,,,,,,,,,,Pharmacie Collin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9619100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,45.6469815,,,yes,,,,,,,,,,
,,,,,,,,620011411,,,,,,,"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2015, Celtipharm - 10/2014",,,,,,,,,,,,,,,,,,Pharmacie Colmant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7710930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,50.3921920,,,yes,,,,,,,,,,
,,,,,,,,660790197,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2011;Celtipharm - 10/2014,,,,,,,,,,,,,,,,,,Pharmacie Comaills,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6964490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,42.6927460,,,yes,,,,,,,,,,
,,,,,,,,820002525,,,2,,,,Celtipharm - 10/2014,,,,,,,,,,,,Place de la Liberté,,,,,,Pharmacie Combalbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0841598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,44.1031871,,,yes,,,,,,,,,,
,,,,,,,,,,,,,,,KG Ground Survey 2016,,,,,,,,,,,,,,,,,,Pharmacie Combé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-61.5664791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,16.0403309,,,yes,,,,,,,,,,
,,,,,,,,850014549,,,22,,,,cadastre-dgi-fr source : Direction Générale des Finances Publiques - Cadastre. Mise à jour : 2014,,,,,,,,,,,,Rue de Nantes,,,,,,Pharmacie Connoir,,,,85190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beaulieu-sous-la-Roche,,,,,,,-1.6100160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,46.6782270,,,yes,,,,,,,,,,
,,,,,,,,230001877,,,14,,,,cadastre-dgi-fr source : Direction Générale des Finances Publiques - Cadastre. Mise à jour : 2013;Celtipharm - 10/2014,,,,,,,,,,,,Rue de Verdun,,,,,,Pharmacie Constans,,,,23400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bourganeuf,,,,,,,1.7547850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,45.9536730,,,yes,,,,,,,,,,
,,,,,,,,620012161,,,,,,,cadastre-dgi-fr source : Direction Générale des Finances Publiques - Cadastre. Mise à jour : 2013,,,,,,,,,,,,,,,,,,Pharmacie Corbier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0375290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,50.1109080,,,yes,,,,,,,,,,
,,,,,,,,020002978,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre ; mise à jour : 2009;Celtipharm - 10/2014,,,,,,,,,,,,,,,,,,Pharmacie Cormont Olivier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1986560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,49.6134634,,,yes,,,,,,,,,,
,,,,,,,,590020921,,,15,"FIXME le tag name correspond à l'enseigne, le tag alt-name correspond au nom officiel dans la base FINESS",,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre;mise à jour : 2008,,,,,,,,,,,,Rue d'Isly,,,,,,Pharmacie Cormontaigne,,,,59000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lille,,,,,,,3.0395360,,,,,,Pharmacie Desir Proy,,,,,,,,Mo-Fr 08:30-19:30; Sa 08:30-12:30,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,yes,,,,,,,,,50.6253587,,,yes,,,,,,pharmacy,,,,
,,,,,,,,880003355,,,50,,,,cadastre-dgi-fr source : Direction Générale des Finances Publiques - Cadastre. Mise à jour : 2017;Celtipharm - 10/2014,,,,,,,,,,,,Rue Général Leclerc,,,,,,Pharmacie Cornelise,,,,88190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Golbey,,,,,,,6.4289483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,48.1910097,,,yes,,,,,,pharmacy,,,,
,,,,,,,,620005710,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2011,,,,,,,,,,,,,,,,,,Pharmacie Cornolle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7836400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,50.2914660,,,yes,,,,,,,,,,
,,,,,,,,130012263,,,,,,,Celtipharm - 10/2014,,,,,,,,,,,,,,,,,,Pharmacie Corsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4301162,,,,,,,,,,,,,,Mo-Fr 08:30-19:30; Sa 09:00-13:00,,,,,,,,,,,,,,+33442644682,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,Pharmacie Corsy,,,,,,,,,,,,43.5318096,,,yes,,,,,,,,,,
,,,,,,,,710003096,,,,,,,extraction vectorielle v1 cadastre-dgi-fr source : Direction Générale des Impôts - Cadas. Mise à jour : 2010;Celtipharm - 10/2014,,,,,,,,,,,,,,,,,,Pharmacie Cortier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8244298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,no,,,,,,,,,46.7788631,,,yes,,,,,,,,,,
,,,,,,,,010005205,,,105,,,,Celtipharm - 10/2014,,,,,,,,,,,,Chemin de la Ravoire,,,,,,Pharmacie Cottin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0801175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,46.2548973,,,yes,,,,,,,,,,
,,,,,,,,,,,,,,,KG Ground Survey 2016,,,,,,,,,,,,,,,,,,Pharmacie Coudair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-61.4947830,,,,,,,,,,,,,,Mo-Fr 08:00-19:00,,,,,,,,,,,,,,,,,,,,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,16.2060487,,,yes,,,,,,,,,,
,,,,,,,,350021382,,,,,,,Celtipharm - 10/2014,,,,,,,,,,,,,,,,,,Pharmacie Coudray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2013760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,48.3543108,,,yes,,,,,,,,,,
,,,,,,,,600009120,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2011;Celtipharm - 10/2014,,,,,,,,,,,,,,,,,,Pharmacie Couffin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9871000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,49.3678580,,,,,,,,,,,,,
,,,,,,,,800013161,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010;Celtipharm - 10/2014,,,,,,,,,,,,,,,,,,Pharmacie Courbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2414826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,49.8695813,,,yes,,,,,,,,,,
,,,,,,,,950013193,,,108,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2012;Celtipharm - 10/2014,,,,,,,,,,,,Route de Paris,,,,,,Pharmacie Courbet,,,,95500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Le Thillay,,,,,,,2.4720779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,49.0079598,,,yes,,,,,,pharmacy,,,,
,,,,,,,,240011684,,,,,,,Celtipharm - 10/2014,,,,,,,,,,,,,,,,,,Pharmacie Courbin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2060474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,44.8436612,,,,,,,,,,,,,
,,,,,,,,590019832,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2011;Celtipharm - 10/2014,,,,,,,,,,,,,,,,,,Pharmacie Courtecuisse Delaleau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0643710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,50.3528870,,,,,,,,,,,,,
,,,,,,,,310008446,,,,,,,Celtipharm - 10/2014,,,,,,,,,,,,,,,,,,Pharmacie Courtiade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6002164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,43.5965815,,,yes,,,,,,,,,,
,,,,,,,,170015291,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2011,,,,,,,,,,,,,,,,,,Pharmacie Courtois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0117630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,46.1872290,,,yes,,,,,,pharmacy,,,,
,,,,,,,,620006981,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2011;Celtipharm - 10/2014,,,,,,,,,,,,,,,,,,Pharmacie Courtot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5637590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,50.4057220,,,yes,,,,,,,,,,
,,,,,,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2011,,,,,,,,,,,,,,,,,,Pharmacie Cousin-Catteau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9052640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,50.6703150,,,yes,,,,,,pharmacy,,,,
,,,,,,,,620005892,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2011,,,,,,,,,,,,,,,,,,Pharmacie Coussemacq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7491200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,yes,,,,,,,,,50.2983330,,,yes,,,,,,,,,,
,,,,,,,,870010311,,,13,,,,,,,,,,,,,,,,Avenue Pasteur,,,,,,Pharmacie Couturier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1320345,,,,,,,,,,,,,,,,,,,,,,,,,,,,+33 5 55 70 14 87,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,45.7959514,,,yes,,,,,,,,,,
,,,,,,,,620017095,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2012;Celtipharm - 10/2014,,,,,,,,,,,,,,,,,,Pharmacie Couvreur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4905980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,50.3550865,,,yes,,,,,,,,,,
,,,,,,,,470010695,,,,,,,Celtipharm - 10/2014,,,,,,,,,,,,,,,,,,Pharmacie Couzeigou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1646040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,44.4976780,,,yes,,,,,,,,,,
,,,,,,,,390003697,,,2,,,,Celtipharm - 10/2014,,,,,,,,,,,,Rue des Saules,,,,,,Pharmacie Couëtoux,,,,39350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pagney,,,,,,,5.7056350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,47.2515030,,,yes,,,,,,,,,,
,,,,,,,,840009880,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010;Celtipharm - 10/2014,,,,,,33055887500010,,,,,,,,,,,,Pharmacie Coynel Nicolle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8279908,,,,,,,,,,,,,,,,,,,,,1984-08-01,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,43.9464111,,,yes,,,,,,,,,,
,,,,,,,,030005565,,,6,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2011,,,,,,,,,,,,Place Marcel Guillaumin,,,,,,Pharmacie Cremieux,,,,03200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Le Vernet,,,,,,,3.4628549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,limited,,,,,,,,,46.1081898,,,yes,,,,,,,,FR,,
,,,,,,,,040002560,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2012;Celtipharm - 10/2014,,,,,,,,,,,,Rue Grande,,,,,,Pharmacie Crochard,,,,04310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Peyruis,,,,,,,5.9383490,,,,,,,,,Crochard,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,yes,,,,,,,,,44.0266480,,,yes,,,,,,,,,,
,,,,,,,,510019326,,,2,,,,cadastre-dgi-fr source : Direction Générale des Finances Publiques - Cadastre. Mise à jour : 2018,,,,,,,,,,,,Rue du Château,,,,,,Pharmacie Cuif,,,,51390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gueux,,,,,,,3.9091353,,,,,,,,,,,,,,"Mo-Fr 08:30-12:00,14:00-19:30; Sa 08:30-12:00,14:00-18:30",,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,yes,,,,,,,,,49.2492061,,,yes,,,,,,,,,,
,,,,,,,,250013646,,,24,,,,Le ministère des solidarités et de la santé - 08/2018,,,,,,,,,,,,Grande Rue,,,,,,Pharmacie Cuinet,,,,25510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pierrefontaine-les-Varans,,,,,,,6.5424934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,47.2174010,,,yes,,,,,,,,,,
,,,,,,,,,,,,,,,KG Ground Survey 2016,,,,,,,,,,,,,,,,,,Pharmacie Cypria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-61.0567406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,14.6081048,,,yes,,,,,,,,,,
,,,,,,,,,,,,,,,KG Ground Survey 2016,,,,,,,,,,,,,,,,,,Pharmacie Cypria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-61.0676463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,14.6073459,,,yes,,,,,,,,,,
,,,,,,,,300004793,,,,,,,cadastre-dgi-fr source : Direction Générale des Finances Publiques - Cadastre. Mise à jour : 2017,,,,,,,,,,,,,,,,,,Pharmacie Cévenole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8845995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,44.1071691,,,yes,,,,,,pharmacy,,,,
,,,,,,,,290023597,,,,,,,cadastre-dgi-fr source : PaysDeBrest - 20100331,,,,,,,,,9037,,,,,,,,,Pharmacie Côte des Légendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.3640204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,48.6437358,,,yes,,,,,,,,,,
,,,,,,,,760015651,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2011,,,,,,,,,,,,,,,,,,Pharmacie Da Cunha Nunez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3705160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,49.7467950,,,yes,,,,,,pharmacy,,,,
,,,,,,,,440031466,,,9,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010,,,,,,,,,,,,Boulevard d'Alcester,,,,,,Pharmacie Dabin,,,,44330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vallet,,,,,,,-1.2696438,,,,,,,,,,,,,,,,,,,,,,,,,,,,+33240363655,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,47.1666613,,,yes,,,,,,,,,,
,,,,,,,,390002475,,,,,,,cadastre-dgi-fr source : Direction Générale des Finances Publiques - Cadastre. Mise à jour : 2013;Celtipharm - 10/2014,,,,,,,,,,,,,,,,,,Pharmacie Daeuble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6587765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,46.6886803,,,yes,,,,,,pharmacy,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pharmacie Dahomay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-61.4606627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,16.3930108,,,yes,,,,,,pharmacy,,,,
,,,,,,,,230002891,,,40,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010,,,,,,,,,,,,Rue Hyacinthe Montaudon,,,,,,Pharmacie Dallot,,,,23300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,La Souterraine,,,,,,,1.4873197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,46.2369299,,,yes,,,,,,,,,,
,,,,,,,,370003451,,,2 A,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010,,,,,,,,,,,,Rue du Château d'Eau,,,,,,Pharmacie Dams-Le Floch,,,,37500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chinon,,,,,,,0.2517742,,,,,,,,,,,,,,,,,,,,,,,,,,,,+332 47 93 30 05,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,yes,,,,,,,,,47.1728243,,,yes,,,,,,,,FR,,
,,,,,,,,660788852,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010;Celtipharm - 10/2014,,,,,,,,,,,,,,,,,,Pharmacie Danjou Raubert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8954780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,42.7161567,,,yes,,,,,,,,,,
