health_facility:type,office,healthcare:speciality,building:part,indoor,health_specialty:oral_surgery,payment:cash,currency:others,postal_code,wheelchair:access,building:type,addr:housenumber,toilets,addr:state,name:de,heritage:since,opening_hours:url,image,fax,survey:date,emergency,building:roof,contact:facebook,historic,currency:EUR,addr:street,fixme,name:en,contact:fax,name,wheelchair:description,level,addr:postcode,roof:material,cn_ukd:token,lastcheck,roof:orientation,source:outline,designation,roof:height,owner,source:addr,source:address,wikipedia,mapillary,health_specialty:physiotherapy,check_date,ref,email,building:height,source:housenumber,contact:email,name:historic,roof:shape,building:use,publisher,name:hsb,atm,source:geometry,addr:city,source:building,toilets:wheelchair,source_ref,historic:addr:housenumber,lon,contact:website,roof:colour,layer,height,phone:mobile,alt_name,operator,short_name,source,opening_hours,contact:phone,addr:housename,heritage,start_date,website,phone,health_specialty:dentistry,old_name,smoking,heritage:ref,historic:addr:street,wheelchair:description:de,architect,wheelchair,amenity,health_specialty:periodontology,opening_hours:emergency,operator:type,addr:hamlet,building:flats,addr:suburb,official_name,toilets:access,payment:notes,medical_system:western,addr:district,payment:girocard,building:levels,health_facility,note,kvl_hro:type,FIXME,description,building:material,kvl_hro:amenity,kvl_hro:desc,building:architecture,lat,building,building:colour,payment:coins,url,roof:levels,healthcare,healthcare:for,addr:country,heritage:operator
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dr. med. Norbert Rosarius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1918691,,,,,,,,,,,,,,,,+49 2471 3911,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,50.6484042,commercial,,,,,dentist,,,
,,,,,,,,,,,12b,,,,,,,,,,,,,,Hauptstraße,,,,Dr. med. Stephan Pfau,,,08324,,,,,,,,,,,,,,,,,,,,,,,,,,,Bockau,,,,,12.6870039,,,,,,,,,,,,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,50.5401996,yes,,,,,,,DE,
,,,,,,,,,,,11,,,,,,,,,,,,,,Am Lyssen,,,,Dr. med. Susan Barthelmes,,,96486,,,,,,,,,,,,,,,,,,,,,,,,,,,Lautertal,,,,,10.9853916,,,,,,,,,,,,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,50.3015703,yes,,,,,,,,
,,,,,,,,,,,17,,,,,,,,,,,,,,Jenertal,,,,Dr. med. Th. Egerer,,,07749,,,,,,,,,,,,,,,,,,,,,,,,,,,Jena,,,,,11.5942212,,,,,,,,,Aerowest,"Mo-We,Fr 07:30-12:00, Mo,Tu 12:00-17:00; Th 07:30-11:00,14:30-19:00",,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,50.9210305,yes,,,,,dentist,,DE,
,,,,,,,,,,,1e,,,,,,,,,,,,,,Kieskuppenweg,,,,Dr. med. Udo Thierbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.6130483,,,,,,,,,,,,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,1,,,,,,,,,,52.1528018,house,,,,,,,,
,,,,,,,,,,,2,,,,,,,,,,,,,,Münchwiesen,,,,Dr. med. dent Chau The Van und Dr. med. dent. Michael Löhnert,,,55566,,,,,,,,,,,,,,,,,,,,,,,,,,,Bad Sobernheim,,,,,7.6560832,,,,,,,,,,,,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,49.7830127,yes,,,,,dentist,,,
,,,,,,,,,,,14,,,,,,,,,,,,,,Langenerlinger Straße,,,,Dr. med. dent. Anita Maćków,,,93095,,,,,,,,,,,,,,,,,,,,,,,,,,,Hagelstadt,,,,,12.2172367,,,,,,,,,,Mo-We 08:30-14:30; Th-Fr 12:00-18:00,,,,,http://www.zahnarzt-hagelstadt.de/,+49 9453 998382,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,48.8956335,yes,,,,,,,DE,
,,,,,,,,,,,20,,,,,,,,,,,,,,Calenberger Straße,,,,Dr. med. dent. Arno Pusch,,,30926,,,,,,,,,,,,,,,,,,,,,,,,,,,Seelze,,,,,9.5595585,,,,,,,,,,,,,,,,+4951374077,,,,,,,,,dentist,,,,,,Lohnde,,,,,,,,,,,,,,,,,52.4007757,yes,,,,,,,DE,
,,,,,,,,,,,55,,,,,,,,,,,,,,Main-Neckar-Bahn-Straße,,,,Dr. med. dent. Bernhard Dumm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5793637,,,,,,,,,,,,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,49.4467716,yes,,,,,,,,
,,,,,,,,,,,3,,,,,,,,,,,,,,Kronbergweg,,,,Dr. med. dent. Björn Baumgartner,,,86447,,,,,,,,,,,,,,,,,,,,,,,,,,,Aindling,,,,,10.9619160,,,,,,,,,,,,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,48.5132406,yes,,,,,,,DE,
,,,,,,,,,,,7,,,,,,,,,,,,,,Ledebourstraße,,,,Dr. med. dent. Carsten Fleischfresser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.7399345,,,,,,,,,,,,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,52.6258357,yes,,,,,,,,
,,,,,,,,,,,38 a,,,,,,,,,,,,,,Regensburger Straße,,,,Dr. med. dent. Christina Fertig,,,93104,,,,,,,,,,,,,,,,,,,,,,,,,,,Sünching,,,,,12.3488833,,,,,,,,,,"Mo-Fr 08:30-12:00,14:00-18:00; Tu 08:30-12:00,15:00-19:00; We 08:30-12:00",,,,,,+49 9480 939989,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,48.8831813,yes,,,,,,,DE,
,,,,,,,,,,,148,,,,,,,,,,,,,,Further Straße,,,,Dr. med. dent. Demeter Hoffmann,,,41462,,,,,,,,,,,,,,,,,,,,,,,,,,,Neuss,,,,,6.6733500,,,,,,,Dr. med. dent. Demeter Hoffmann,,Bing,"Mo-Tu 09:00-13:00,15:00-19:00; We 09:00-13:00; Th-Fr 09:00-13:00,15:00-19:00",,,,,,+49-2131-55247,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,51.2091840,residential,,,,,,,DE,
,,,,,,,,,,,4,,,,,,,,,,,,,,Birkenweg,,,,Dr. med. dent. Egon J. Stein,,,69469,,,,,,,,,,,,,,,,,,,,,,,,,,,Weinheim,,,,,8.6493671,,,,,,,,,,,,,,,https://dr-egon-stein.de/,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,49.5462692,yes,,,,,,,DE,
,,,,,,,,,,,40,,,,,,,,,,,,,,August-Bebel-Straße,,,,Dr. med. dent. Falk Saloßnick,,,02991,,,,,,,,,,,,,,,,,,,,,,,,,,,Lauta,,,,,14.1023629,,,,,,,,,,,,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,51.4477632,yes,,,,,,,,
,,,,,,,,,,,1,,,,,,,,,,,,,,Petersstraße,,,,Dr. med. dent. Frank Stricker,,,67065,,,,,,,,,,,,,,,,,,,,,,,,,,,Ludwigshafen am Rhein,,,,,8.4066052,,,,,,,,,,,,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,49.4759513,yes,,,,,,,DE,
,,,,,,,,,,,8,,,,,,,,,,,,,,Hamminkelner Straße,,,,Dr. med. dent. Frank Wilhelm Lanzen Zahnarztpraxis,,,46499,,,,,,,,,,,,,,,,,,,,,,,,,,,Hamminkeln,,,,,6.6784325,,,,,,,,,,,,,,,,,,,,,,,,,dentist,,,,,,Brünen,,,,,,,,,,,,,,,,,51.7265055,yes,,,,,,,DE,
,,,,,,,,,,,10,,,,,,,,,,,,,,Auf der Tonau,,,,Dr. med. dent. Gerd Taubmann,,,67308,,,,,,,,,,,,,,,,,,,,,,,,,,,Zellertal,,,,,8.1295868,,,,,,,,,,"Mo,Tu,Th 08:30-12:00,14:30-18:00; We,Fr 08:30-12:00",,,,,http://taubmann-zellertal.de/,,,,,,,,,,dentist,,,,,,Harxheim,,,,,,,,,,,,,,,,,49.6419265,house,,,,,,,DE,
,,,,,,,,,,,3,,,,,,,,,,,,,,Bäckerweg,,,,Dr. med. dent. Gerd Weiler,,,88447,,,,,,,,,,,,,,,,,,,,,,,,,,,Warthausen,,,,,9.7973531,http://gerd-weiler.com/,,,,,,,,"Maps4BW ( LGL, www.lgl-bw.de) / Bing",,+49 7351 73123,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,48.1298795,yes,,,,,,,DE,
,,,,,,,,,,,6a,,,,,,,,,,,,,,Austraße,,,,Dr. med. dent. Gregor Nowrotek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4631442,,,,,,,,,,,,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,49.5498212,yes,,,,,dentist,,,
,,,,,,,,,,,28,,,,,,,,,,,,,,Akazienweg,,,,Dr. med. dent. Hartmut Geisler,,,69469,,,,,,,,,,,,,,,,,,,,,,,,,,,Weinheim,,,,,8.6488556,,,,,,,,,,,,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,49.5480440,yes,,,,,,,DE,
,,,,,,,,,,,16,,,,,,,,,,,,,,Schöneicher Straße,,,,Dr. med. dent. Heike Kretschmar,,,15566,,,,,,,,,,,,,,,,,,,,,,,,,,,Schöneiche bei Berlin,,,,,13.7020894,,,,,,,,,,,,,,,,+49 30 6493015,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,52.4791978,commercial,,,,,,,DE,
,,,,,,,,,,,10,,,,,,,,,,,,,,Feuerbergstraße,,,,Dr. med. dent. Heil,,,97723,,,,,,,,,,,,,,,,,,,,,,,,,,,Oberthulba,,,,,9.9545208,,,,,,,,,,,,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,50.2014047,yes,,,,,dentist,,,
,,,,,,,,,,,18,,,,,,,,,,,,,,Amtmann-Daniel-Straße,,,,Dr. med. dent. Heiner Thedieck,,,48356,,,,,,,,,,,,,,,,,,,,,,,,,,,Nordwalde,,,,,7.4805425,,,,,,,,,,,,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,52.0867026,yes,,,,,,,DE,
,,,,,,,,,,,37,,,,,,,,,,,,,,Bahnhofstraße,,,,Dr. med. dent. Henning Schwarz,,,57334,,,,,,,,,,,,,,,,,,,,,,,,,,,Bad Laasphe,,,,,8.4154852,,,,,,,,,,,,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,50.9289179,yes,,,,,dentist,,DE,
,,,,,,,,,,,22,,,,,,,,,,,,,,Rathsberger Straße,,,+49 9131 7888 15,Dr. med. dent. Iglika Nikolova,,,91054,,,,,,,,,,,,,,,,,,,rezeption@burgbergzahnaerzte.de,,,,,,,,Erlangen,,,,,11.0145820,www.burgbergzahnaerzte.de,,,,,,,,,"Mo-Fr 08:00-12:00, Mo,Th 13:15-18:00, Tu 13:15-17:30",+49 9131 7888 0,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,49.6068541,yes,,,,,dentist,,,
,,,,,,,,,,,3,,,,,,,,,,,,,,Marktplatz,,,,Dr. med. dent. Josef Niederfeilner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.3176908,,,,,,,,,,,,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,48.5229681,yes,,,,,,,,
,,,,,,,,,,,16,,,,,,,,,,,,,,Herderstraße,,,,Dr. med. dent. Jörg Kappei,,,25451,,,,,,,,,,,,,,,,,,,,,,,,,,,Quickborn,,,,,9.9210055,,,,,,,,,,,,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,53.7237229,yes,,,,,dentist,,DE,
,,,,,,,,,,,3,,,,,,,,,,,,,,Mendelssohnweg,,,,Dr. med. dent. Katja Gebelein,,,07545,,,,,,,,,,,,,,,,,,,,,,,,,,,Gera,,,,,12.0848650,,,,,,,,,,,+49 365 551 7888,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,50.8881805,yes,,,,,,,DE,
,,dentistry,,,,,,,,,27,,,,,,,,,,,,,,Pohnsdorfer Straße,,,,Dr. med. dent. Lasaros Papadopoulos,,,24211,,,,,,,,,,,,,,,,,,,,,,,,,,,Preetz,,,,,10.2762949,,,,,,,Lasaros Papadopoulos,,,,,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,54.2411841,yes,,,,,dentist,,DE,
,,,,,,,,,,,16,,,,,,,,,,,,,,Birkenweg,,,,Dr. med. dent. Lermer,,,93102,roof_tiles,,,,,,,,,,,,,,,,,,,,gabled,,,,,,Pfatter,,,,,12.3905792,,,,,,,,,,"Mo,Th 08:00-11:30,14:00-17:00; Tu 08:00-11:30,14:30-19:00; We 08:00-11:30; Fr 08:00-14:00",,,,,,+49 9481 216,,,,,,,,,dentist,,,,,,,,,,,,,1,,,,,,,,,,48.9654630,detached,white,,,1,,,DE,
,,,,,,,,,,,4a,,,,,,,,,,,,,,Sellerweg,,,,Dr. med. dent. Manfred Rummel & Jutta Cramer-Rummel,,,59581,,,,,,,,,,,,,,,,,,,,,,,,,,,Warstein,,,,,8.3336049,,,,,,,,,,,+49 2902 71023,,,,,,,,,,,,,no,dentist,,,,,,,,,,,,,,,,,,,,,,,51.4826084,yes,,,,,dentist,,DE,
,,,,,,,,,,,12,,,,,,,,,,,,,,Mühlenstraße,,,,Dr. med. dent. Maria Grove,,,38176,,,,,,,,,,,,,,,,,,,,,,,,,,,Wendeburg,,,,,10.3809298,,,,,,,,,,,,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,52.3271695,yes,,,,,,,DE,
,,,,,,,,,,,9,,,,,,,,,,,,,,Schulgasse,,,,Dr. med. dent. Marita Feuersträter,,,48356,,,,,,,,,,,,,,,,,,,,,,,,,,,Nordwalde,,,,,7.4812526,,,,,,,,,,,,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,52.0855223,residential,,,,,,,,
,,,,,,,,,,,15,,,,,,,,,,,,,,Schillerstraße,,,+49 7142 32729,Dr. med. dent. Markus Zweigart,,,74321,,,,,,,,,,,,,,,,,,,,,,,,,,,Bietigheim-Bissingen,,,,,9.0996337,,,,,,,,,,,+49 7142 3993,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,48.9435725,yes,,,,,,,,
,,,,,,,,,,,1d,,,,,,,,,,,,,,Kastanienweg,,,,Dr. med. dent. Michael Franke,,,32339,,,,,,,,,,,,,,,,,,,,,,,,,,,Espelkamp,,,,,8.6102319,,,,,,,,,,,+49 5772 4466,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,52.3843072,yes,,,,,,,,
,,,,,,,,,,,11,,,,,,,,,,,,,,Hamburger Landstraße,,,,Dr. med. dent. Nicole Huneke / Dr. med. dent. Stefan Köchlin,,,24113,,,,,,,,,,,,,,,,,,,,,,,,,,,Molfsee,,,,,10.0869565,,,,,,,,,,,,,,,,,,,,,,,,,dentist,,,,,,Schulensee,,,,,,,,,,,,,,,,,54.2875732,yes,,,,,,,DE,
,,,,,,,,,,,84,,,,,,,+49 7461 75169,,,,,,,Mühlheimer Straße,,,,Dr. med. dent. Peter Ruf,,,78532,,,,,,,,,,,,,,,,praxis@zahnarzt-ruf.de,,,,,,,,,,,Tuttlingen,,,,,8.8620546,,,,,,,,,,"Mo 07:30-14:30; Tu,Th 11:00-12:30, 14:30-18:00; We,Fr 07:30-12:30 || ""nach Vereinbarung""",,,,,http://www.zahnarzt-ruf.de/,+49 7461 14389,,,,,,,,limited,dentist,,,,,,Nendingen,,,,,,,,,,,,,,,,,48.0054042,yes,,,,,,,DE,
,,,,,,,,,,,16,,,,,,,,,,,,,,Gerokstraße,,,,Dr. med. dent. Raimond Gann,,,70184,,,,,,,,,,,,,,,,,,,,,,,,,,,Stuttgart,,,,,9.1919301,,,,,,,,,,,,,,,https://www.dr-gann.de/,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,48.7782085,yes,,,,,dentist,,DE,
,,,,,,,,,,,11,,,,,,,,,,,,,,Nansenweg,,,,Dr. med. dent. Ralf Gräber,,,70439,,,,,,,,,,,,,,,,,,,,,,,,,,,Stuttgart,,,,,9.1558269,,,,,,,,,,,,,,,,+49711801425,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,48.8473490,yes,,,http://www.zahnarztpraxis-dr-graeber.de,,,,DE,
,,,,,,,,,,,2,,,,,,,,,,,,,,Wohldweg,,,,Dr. med. dent. Ralf Jorik,,,24558,,,,,,,,,,,,,,,,,,,,,gabled,,,,,,Henstedt-Ulzburg,,,,,10.0067504,,maroon,,,,,,,,,,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,53.7867369,house,,,,,,,DE,
,,,,,,,,,,,8,,,,,,,,,,,,,,Irmgardstraße,,,,Dr. med. dent. Ralph List,,,90574,,,,,,,,,,,,,,,,,,,,,,,,,,,Roßtal,,,,,10.8918157,,,,,,,,,,"Mo-Fr 08:00-13:00, Mo-Th 14:00-18:00",,,,,https://www.zahnarzt-list.de/,,,,,,,,,,dentist,,,,,,,,,,,,,1,,,,,,,,,,49.3964913,house,,,,1,,,DE,
,,,,,,,,,,,5,,,,,,,,,,,,,,Steigstraße,,,,Dr. med. dent. Regine Dressler,,,76327,,,,,,,,,,,,,,,,,,,,,,,,,,,Pfinztal,,,,,8.5331900,,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,,,,,,,,,no,dentist,,,,,,Berghausen,,,,,,,,,,,,,,,,,49.0054757,yes,,,,,dentist,,DE,
,,,,,,,,,,,61,,,,,,,,,,,,,,Nibelungenring,,,,Dr. med. dent. Rolf Junge,,,25337,,,,,,,,,,,,,,,,,,,,,,,,,,,Elmshorn,,,,,9.6779367,,,,,,,,,,,+49 4121 74553,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,53.7600321,yes,,,,,,,DE,
,,,,,,,,,,,7,,,,,,,,,,,,,,Wiesenthalstraße,,,,Dr. med. dent. Sandra Richter-Findler,,,86470,,,,,,,,,,,,,,,,,,,,,,,,,,,Thannhausen,,,,,10.4665523,,,,,,,,,Bing,,,,,,,+49 8281 2260,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,48.2839358,yes,,,,,,,DE,
,,,,,,,,,,,15,,,,,,,,,,,,,,Ravensburger Straße,,,,Dr. med. dent. Sibylle Schöllhorn-Völkel,,,88410,,,,,,,,,,,,,,,,,,,,,,,,,,,Bad Wurzach,,,,,9.8917320,,,,,,,,,,,,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,47.9084714,yes,,,,,,,,
,,,,,,,,,,,23,,,,,,,,,,,,,,Heckingstraße,,,,Dr. med. dent. Sigrid Bechtel,,,54439,,,,,,,,,,,,,,,,,,,,,,,,,,,Saarburg,,,,,6.5446816,,,,,,,,,,,,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,49.6067251,yes,,,,,,,DE,
,,,,,,,,,,,25,,,,,,,,,,,,,,Montabaurer Straße,,,,Dr. med. dent. Sonja Kilian,,,56412,,,,,,,,,,,,,,,,,,,,,,,,,,,Welschneudorf,,,,,7.8010697,,,,,,,,,,,,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,50.3759074,commercial,,,,,dentist,,,
,,,,,,,,,,,52,,,,,,,,,,,,,,Schäferstraße,,,,Dr. med. dent. Susanne Schäfer,,,67549,,,,,,,,,,,,,,,,,,,,,,,,,,,Worms,,,,,8.3534256,,,,,,,,,,,,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,49.6481819,yes,,,,,dentist,,DE,
,,,,,,,,,,,7,,,,,,,,,,,,,,Karolingerstraße,,,,Dr. med. dent. Th. Dirmeier,,,41462,,,,,,,,,,,,,,,,,,,,,,,,,,,Neuss,,,,,6.6734836,,,,,,,Dr. med. dent. Th. Dirmeier,,Bing,,,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,51.2078552,residential,,,,,,,DE,
,,,,,,,,,,,44,,,,,,,,,,,,,,Sterngasse,,,,Dr. med. dent. Thomas Hennes,,,64347,,,,,,,,,,,,,,,,,,,,,gabled,,,,,,Griesheim,,,,,8.5674425,,,,,,,,,,,,,,,http://www.praxis-dr-hennes.de/,+49-6155-2150,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,49.8560066,yes,,,,,,,DE,
,,,,,,,,,,,10,,,,,,,,,,,,,,Am Bahndamm,,,,Dr. med. dent. Tobias,,,73529,,,,,,,,,,,,,,,,,,,,,,,,,,,Schwäbisch Gmünd,,,,,9.7965030,,,,,,,,,,,,,,,https://www.zahnarzt-tobias.de/,,,,,,,,,limited,dentist,,,,,,Straßdorf,,,,,,,,,,,,,,,,,48.7745837,yes,,,,,,,DE,
,,,,,,,,,,,7,,,,,,,,,,,,,,Ludwig-Frank-Straße,,,,Dr. med. dent. U. Heinrichs-Bertram,,,68199,,,,,,,,,,,,,,,,,,,,,,,,,,,Mannheim,,,,,8.4852953,,,,,,,,,,,,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,49.4642123,yes,,,,,,,DE,
,,,,,,,,,,,"33,35",,,,,,,,,,,,,,Marktstraße,,,,Dr. med. dent. Ulrich Zeuch,,,37281,,,,,,,,,,,,,,,,,,,,,,,,,,,Wanfried,,,,,10.1708714,,,,,,,,,,,,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,51.1816190,yes,,,,,dentist,,DE,
,,,,,,,,,,,54,,,,,,,,,,,,,,Panoramastraße,,,,Dr. med. dent. Weida & Schöfisch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.8750981,,,,,,,,,,,,,,,,+49 7331 7227,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,48.5807331,yes,,,,,,,,
,,,,,,,,,,,27,,,,,,,,,,,,,,Schmitterstraße,,,+49 2433 49665,Dr. med. dent. Werner Jansen,,,41836,,,,,,,,,,,,,,,,,,,,,,,,,,,Hückelhoven,,,,,6.1888834,,,,,,,Werner Jansen,,,,+49 2433 60677,,,,,,,,,,,,,,dentist,,,,,,Ratheim,,,,,,,,,,,,Zahnarzt,,,,,51.0649630,yes,,,,,dentist,,DE,
,,,,,,,,,,,36,,,,,,,,,,,,,,Straße der Einheit,,,+49 36606 609 74,Dr. med. dent. Wieland Elle,,,07586,,,,,,,,,,,,,,,,,,,info@derzahnfee.de,,,,,,,,Kraftsdorf,,,,,11.9219696,http://www.derzahnfee.de,,,,,,,,,,+49 36606 609 72,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,50.8759675,yes,,,,,,,DE,
,,,,,,,,,,,1,,,,,,,,,,,,,,Brunnenweg,"Die Gebäudekontur ist nicht quadratisch, auf Luftbildern jedoch nicht erkennbar",,,Dr. med. dent. Zacherl-Harcz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.3514827,,,,,,,,,,,,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,49.3051167,yes,,,,,,,,
,,,,,,,,,,,6 B,,,,,,,,,yes,,,,,Eutiner Straße,,,,Dr. med.dent. Thomas Kaufmann - Zahnarzt und Oralchirurg -,,,18109,,,,,,,,,,,,,,,,,,,,,flat,,,,,,Rostock,,,,,12.0611980,,,,5m,,,,,KVL HRO,,,,,,https://www.zahnsalon.de/,+49 (0381) 666-1234,,,,,,,,,dentist,,,,,,Lichtenhagen,,,,,,,,,,1444,,,,store,Ladengebaeude;OALL,,54.1505884,retail,,,,,dentist,,DE,
,,,,,,,,,,,2,,,,,,,,,,,,,,Krankenhausstraße,,,,Dr. von Wenz,,,92431,,,,,,,,,,,,,,,,,,,,,,,,,,,Neunburg vorm Wald,,,,,12.3792533,,,,,,,,,,,,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,49.3466322,yes,,,,,,,,
,,,,,,,,,,,77,,,,,,,,,,,,,,Weseler Straße,,,,Dr.-medic stom.(RO) Dikmen Mihcioglu,,,46499,,,,,,,,,,,,,,,,,,,,,,,,,,,Hamminkeln,,,,,6.6796558,,,,,,,,,,"Mo,Tu,Th 08:00-12:00,14:00-17:00, We,Fr 08:00-13:00",,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,51.7258570,yes,,,,,,,DE,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dr.Hocke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8093593,,,,,,,,,,,+49 3663 423 360,,,,,,,,,,,,,yes,dentist,,,,,,,,,,,,,,,,,,,,,,,50.5763426,yes,,,,,,,,
,,,,,,,,,,,1,,,,,,,,,,,,,,An den Gärten,,,,Dr.Stefan Mürbeth,,,92665,,,,,,,,,,,,,,,,,,,,,,,,,,,Altenstadt a.d.Waldnaab,,,,,12.1560057,,,,,,,,,Bing,,,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,49.7195990,yes,,,,,,,DE,
,,,,,,,,,,,2,,,,,,,,,,,,,,Alter Markt,,,,Dr.Zimmerer und Zapf,,,95632,,,,,,,,,,,,,,,,,,,,,,,,,,,Wunsiedel,,,,,12.0036702,,,,,,,,,,,,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,50.0375705,yes,,,,,dentist,,,
,,,,,,,,,,,13,,,,,,,,,,,,,,Benekestraße,,,,Dr.dent. Ulf Berkenkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Detmold,,,,,8.8747923,,,,,,,,,,,,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,51.9332253,yes,,,,,,,,
,,,,,,,,,,,16,,,,,,,,,,,,,,Bonner Straße,,,,Dr.med.dent M. Heints,,,53842,roof_tiles,,,,,,5.00,,,,,,,,,,,,,,gabled,,,,,,Troisdorf,,,,,7.1248917,,grey,,11.00,,,,,HiRes aerial imagery,,,,,,,,,,,,,,,,dentist,,,,,,Spich,,,,,,,2,,,,,,,,,modern,50.8240683,apartments,white,,,1,,,DE,
,,,,,,,,,,,217,,,,,,,,,,,,,,Heidestraße,,,,Dr.med.dent N. Roth,,,51147,,,,,,,,,,,,,,,,,,,,,flat,residential;industrial,,,,,Köln,,,,,7.1040178,,grey,,12,,,,,HiRes aerial imagery,,,,,,,,,,,,,,,no,dentist,,,,,,Wahnheide,,,,,,,4,,,,,,,,,,50.8592003,yes,white,,,,,,DE,
,,,,,,,,,,,50a,,,,,,,,,,,,,,Deggendorfer Straße,,,,Dr.med.dent. Franz Holmer,,,94447,,,,,,,,,,,,,,,,,,,,,,,,,,,Plattling,,,,,12.8794635,,,,,,,,,,,,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,48.7816848,yes,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dr.med.dent. Rainer Bartel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.7450895,,,,,,,,,,,,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,50.4017744,yes,,,,,,,,
