shop,seasonal,healthcare:speciality,building:part,postal_code,rooms,educamadrid:codigo_postal,name:ca,addr:housenumber,educamadrid:transporte,ele,source,emergency_telephone_code,educamadrid:cod_centro,contact:website,fax,short_name,sorting_name,material,educamadrid:nombre_via,wheelchair:description,addr:street,colour,fixme,name:en,contact:fax,name,designation,addr:postcode,roof:material,roof:orientation,educamadrid:horario_amp,name:eu,name:es,internet_access,name:ar,educamadrid:url,parking,loc_name,phone_1,wikipedia,educamadrid:comedor,ine:municipio,access,religion,ref,email,highway,barrier,contact:email,addr:province,denomination,educamadrid:numero_portal,ref:cadastre:building,roof:shape,emergency,b5m:urlOrto,addr:city,b5m:id,supervised,military,toilets:wheelchair,educamadrid:telefono,health_facility:type,wall,lon,educamadrid:bilingue,roof:colour,layer,height,indoor:level,educamadrid:tipo,alt_name,operator,fee,area,opening_hours,contact:phone,addr:housename,stars,catastro:ref,educamadrid:publico_bilingue,start_date,website,addr:unit,lanes,nohousenumber,source:date,phone,construction,old_name,name:zh,abandoned:building,source:url,landuse,roof:levels,amenity,educamadrid:municipio,operator:type,addr:hamlet,official_name,wikidata,addr:neighbourhood,medical_system:western,building:levels:underground,building:levels,note,b5m:url,description,building:material,fence_type,educamadrid:fax,source:date:pnoa,lat,local_code,building,building:colour,addr:city:es,url,wheelchair,addr:place,name:gl,educamadrid:tipo_via,healthcare,addr:country
,,,,,,,,2,,,,,,,,,,,,,Calle Javier Osés,,,,,Hospital Ntra Sra de la Caridad,,31300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tafalla,,,,,,,,-1.6778988,,,,,,,,,,,,,,,,,,,,,,,+34 948 700 149,,,,,,,,hospital,,,,,,,,,,,,,,,,,42.5226843,,hospital,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Calle Volcán Chaorra,,,,,Hospital Nuestra Señora de Los Dolores,,38108,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,San Cristóbal de La Laguna,,,,,,,,-16.3087408,,,,,,,,,,,,,Hospital Nuestra Señora de Los Dolores (Centro Geriátrico),,,,,,,,,,+34 922239100,,,,,,,,hospital,,,,,,,,,,,,,,,,,28.4493802,,yes,,,,yes,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital Nuestra Señora de Sonsoles - CAÁvila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.6649175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,40.6654977,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital Nuestra Señora de la Montaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.3768652,,,,,,,,Junta de Extremadura,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,39.4729972,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital Nuestra Señora del Prado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8070550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,Q26991265,,,,,,,,,,,,39.9655010,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital Nuestra Sra. de Los Dolores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,-17.7646168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,28.6860746,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital Perpetuo Socorro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,-1.8731877,,,,,,,,,,,,,,,,,,https://www.hospitalperpetuosocorro.es/,,,,,,,,,,,,,hospital,,,,,Q16576153,,,,,,,,,,,,38.9884595,,,,,,,,,,hospital,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital Perpetuo Socorro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,-0.9971210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,37.6145855,,yes,,,,,,,,hospital,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital Perpetuo Socorro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,Badajoz,,,,,,,,-6.9708727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,38.8664622,,yes,,,,,,,,hospital,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital Perpetuo Socorro 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9916685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,37.6080377,,,,,,,,,,,
,,,,,,,,730,,,,,,,,,,,,,Estrada de Catabois,,,,,Hospital Profesor Novoa Santos,,15405,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,Ferrol,,,,,,,,-8.2200605,,,,,,,,,,,,,,,,,,,,,,,+34 981 334000,,,,,,,,hospital,,,,,,,,,,,,,,,,,43.5158693,,,,,,,,,,hospital,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital Provincial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.7929864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,37.8686887,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital Provincial - CAÁvila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.6943949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,40.6487791,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital Provincial Ortiz de Zárate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,-3.1724711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,40.6407346,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital Provincial de Castellón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0451128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,39.9830318,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Rúa de Ramón Baltar,,,,,Hospital Provincial de Conxo,,15706,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,Santiago de Compostela,,,,,,,,-8.5523618,,,,,,,,Servizo Galego de Saúde,,,,,,,,,,,,,,,+34 981 951900,,,,,,,,hospital,,,,,,,,,,,,,,,,,42.8596386,,yes,,,,yes,,,,hospital,ES
,,,,,,,,2,,,,,,,,CHOP,,,,,Rúa Doctor Loureiro Crespo,,,,,Hospital Provincial de Pontevedra,CHOP - Hospital Provincial de Pontevedra,36004,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,Pontevedra,,,,,,,,-8.6372844,,,,,,,,,,,,,,,,,,,,,,,+34 986807000,,,,,,,,hospital,,,,,,,,,,,,,,,,,42.4277707,,yes,,,,limited,,,,hospital,ES
,,,,,,,,,,,,,,,,,,,,,Avenida de Carrero Blanco,,,,,Hospital Psiquiatrico Parayas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maliaño,,,,,,,,-3.8206106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,43.4183316,,,,,,,,,,,
,,psychiatry,,,,,,,,,,,,,,,,,,,,,,,,Hospital Psiquiátrico San Luis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.5079229,,,,,,,,,,,,,,,,,,http://www.hospitalariaspalencia.es/,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,41.9939220,,,,,,,,,,yes,
,,,,,,,,,,,Survey,,,,,,,,,,,,,,,Hospital Psiquiátrico Santa Isabel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,-5.5441939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,42.5764672,,,,,,,,,,hospital,
,,psychiatry,,,,,,,,,,,,,,,,,,,,,,,,Hospital Psiquiátrico de Plasencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.1123759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,40.0069417,,,,,,,,,,hospital,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital Psiquiátrico do Rebullón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.6629778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,42.2054232,,,,,,,,,,hospital,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital Psiquiátrico/Ospitale Pskiatrikoa,,,,,,Ospitale Psikiatrikoa,Hospital Psiquiátrico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.6779746,,,,,,,,Osakidetza,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,42.8360843,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Avenida de los Estudiantes,,,,,Hospital Público Gutiérrez Ortega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,Valdepeñas,,,,,,,,-3.3936056,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,38.7707255,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital Público de Montilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,-4.6482905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,37.5643670,,,,,,,,,,hospital,
,,,,,,,,5-7,,,,,,,,,,,,,Plaça d'Alfonso Comín,,,,,Hospital Quiron,,08023,,,,,Hospital Quirónsalud Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1383732,,,,,,,,,,,24/7,,,,,,,https://www.quironsalud.es,,,,,+34902444446,,,,,,,,hospital,,,,,,,,,,,,,,,,,41.4162994,,hospital,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital Quironsalud Marbella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marbella,,,,,,,,-4.8745084,,,,,,,,Quironsalud,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,36.5089200,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital Quironsalud Sur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.8492235,,,,,,,,,,,,,,,,,,https://www.quironsalud.es/hospital-sur,,,,,+34 91 649 66 00,,,,,,,,hospital,,,,,,,,,,,,,,,,,40.3429486,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital Quirón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.4321497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,36.1854339,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital Quirón Bizkaia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.9539515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,43.3296066,,yes,,,,,,,,,
,,,,,,,,82,,,,,,,,,,,,,Avenida del Alcalde Gómez Laguna,,,,,Hospital Quirón La Floresta,,50012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zaragoza,,,,,,,,-0.9184197,,,,,,,,,,,,,,,,,,https://www.quironsalud.es,,,,,+34 976579000,,,,,,,,hospital,,,,,Q54811209,,,,,,,,,,,,41.6401370,,hospital,,,,yes,,,,,
,,,,,,,,12,,,,,,,,,,,,,Calle Miguel Hernández,,,,,Hospital Quirón Murcia,,30011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Murcia,,,,,,,,-1.1200947,,,,,,,,Quirón,,,,,,,,,,https://www.quironsalud.es/,,,,,+34 968 36 50 00,,,,,,,,hospital,,,,,,,,,,,,,,,,,37.9783830,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital Quirón Salud Infanta Luisa,,,,,,,,,,,,,,,,,,,,,,wall,,,,,3915001TG3431N0001FG,,,,,,,,,,,,-6.0084608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,37.3813722,,hospital,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,"Hospital QuirónSalud ""Santa Cristina""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.8581287,,,,,,,,,,,,,,,,,,,,,,,,,Sanatorio Santa Cristina,,,,,,hospital,,,,,,,,,,,,,,,,,38.9896395,,hospital,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital Quirónsalud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,-1.8442387,,,,,,,,,,,,,,,,,,https://www.quironsalud.es/albacete,,,,,+34 967 247 100,,Clínica Capio,,,,,,hospital,,,,,,,,,,,,,,,,,38.9851547,,yes,,,,,,,,hospital,
,,,,,,,,2,,,Catastro 23-3-2015,,,,,,,,,,Rúa Londres,,,,,Hospital Quirónsalud A Coruña,,15009,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,A Coruña,,,,,,,,-8.4001852,,,,,,,,Quirónsalud,,,,,,,,,,https://www.quironsalud.es/hospital-coruna,,,,,,,USP Santa Teresa,,,,,,hospital,,private,,,,,,,,,,,,,,,43.3287601,,hospital,,,,,,,,hospital,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital Quirónsalud Toledo,,45005,,,,,,,,,,,,,,,,,,,,,,Toledo,,,,,,,Toledo,,,,,,,,-4.0408070,,,,,,,,,,,,,,,,,,https://www.quironsalud.es/toledo,,,,,+34 925 26 61 00,,,,,,,,hospital,,,Urbanización Tres Culturas,,,,,,,,,,,,,,39.8838654,,,,,,,,,,,ES
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital Recoletas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.6835349,,,,,,,,,,,,,,,,,,https://www.gruporecoletas.com,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,42.3442997,,,,,,,,,,,
,,,,,,,,21-23,,,,,,,,,,,,,Calle del Doctor Velasco,,,,,Hospital Recoletas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,Segovia,,,,,,,,-4.1245156,,,,,,,,,,,,,,,,,,http://www.hospitalrecoletassegovia.es/,,,,,+34 921 46 01 15,,Antiguo Hospital de la Misericordia,,,,,,hospital,,,,,,,,,,,,,,,,,40.9527888,,yes,,,,,,,,hospital,
,,general;paediatrics;surgery;emergency;maternity;oncology;radiology;gynaecology;neurology;internal;ophthalmology;otolaryngology;cardiology,,,,,,,,,,,,,,,,,,,Calle de la Estación del Norte,,,,,Hospital Recoletas Campo Grande,,,,,,,,,,,,,,es:Hospital Campo Grande,,,,,,,,,,,,,,,yes,,Valladolid,,,,,,,,-4.7278114,,,,,,,,Grupo Recoletas,,,24/7,,,,,,,https://www.gruporecoletas.com/centros-medicos/hospital-recoletas-campo-grande/,,,,,+34 983 13 55 55,,,,,,,,hospital,,,,,Q5902550,,,,,,,,,,,,41.6441737,,yes,,,,,,,,hospital,
,,,,,,,,"31,34",,,,,,,+34 979 703 329,,,,,,Avenida Simón Nieto,,,,,Hospital Recoletas Palencia,,34005,,,,,,,,,,,,,,,,,,admision.hrp@gruporecoletas.com,,,,,,,,,,,Palencia,,,,,,,,-4.5403555,,,,,,,,,,,,,,,,,,http://www.hospitalrecoletaspalencia.es/,,,,,+34 979 747 700,,Virgen de la Salud,,,,,,hospital,,,,,,,,,,,,,,,,,42.0157689,,,,,,,,,,,ES
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital Recoletas Zamora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.7473387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,41.5171824,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,University Regional Hospital of Málaga,,Hospital Regional Universitario de Málaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,-4.4506936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,36.7228578,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital Reina Sofía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.6262710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,42.0409953,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital Residència Sant Camil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7641238,,,,,,,els Camils,Consorci Sanitari del Garraf,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,41.2546459,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital Rey Don Jaime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,-0.0370880,,,,,,,,Hospitales Nisa,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,39.9975759,,,,,,,,,,,
,,,,,,,,25,,,,,,,,,,,,,Calle de Santa María Rosa Molas,,,,,Hospital Rey Don Jaime,,12004,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,Castellón de la Plana,,,,,,,,-0.0364203,,,,,,,,Hospitales Nisa,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,39.9974086,,hospital,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Calle Gladiolo,,,,,Hospital Rey Juan Carlos I,,28933,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,Móstoles,,,,,,,,-3.8734781,,,,,,,,Comunidad de Madrid,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,40.3388721,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital Río Carrión,,,,,,,,,,,,,,es:Hospital Río Carrión,,,,,,,,,,,,,,,,,,,,,,,,,-4.5405622,,,,,,,,Sacyl,,,,,,,,,,,,,,,,,,,,,,,hospital,,public,,,Q20741305,,,,,,,,,,,,42.0013429,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital San Agustin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,Linares,,,,,,,,-3.6445569,,,,,,,,Servicio Andaluz de Salud,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,38.0895711,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital San Agustín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.9362918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,37.2806805,,yes,,,,,,,,,
,,,,,,,,,,,https://www.sspa.juntadeandalucia.es/servicioandaluzdesalud/el-sas/servicios-y-centros/informacion-por-centros/16442,,,,,,,,,,,,,,,Hospital San Cecilio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,-3.6071258,,,,,,,,Servicio Andaluz de Salud - Junta de Andalucía,,,,,,,,,,https://www.husc.es,,,,,+34 958 02 30 00,,Hospital del PTS;Hospital Universitario Campus de la Salud Alejandro Otero;Hospital Campus de la Salud,,,,,,hospital,,,,Hospital Universitario Clínico San Cecilio,,,,,,,,,,,,,37.1478516,,,,,,yes,,,,hospital,
,,,,,,,,28,,,,,,,,,,,,,Calle de Joaquín Costa,,,,,Hospital San Francisco de Asís,,28002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Madrid,,,,,,,,-3.6845979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,40.4429594,,,,,,,,,,,
,,neuropsychiatry,,,,,,,,,,,,,,,,,,,,,,,,Hospital San Francisco de Asís,,,,,,,,,,,,,,,,,,,,,,wall,,,,,,,,,,,,,,,,,-4.3692058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,36.7283151,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital San Jorge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4211915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,42.1318367,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital San Jose,Hospital San Jose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1154026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,3,,,,,,,,40.3479131,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital San Juan Bautista,,,,,,,,,,,,,,,,,,,,,,wall,,,,,,,,,,,,,,,,,-3.0250019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,43.3225274,,,,,,,,,,hospital,
,,,,,,,,1,,,,,,,,,,,,,Glorieta Félix Rodríguez de la Fuente,,,,,Hospital San Juan Grande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,Jerez,,,,,,,,-6.1507303,,,,,,,,Orden de San Juan de Dios,,,,,,,,,,http://www.hospitalsanjuangrande.es/,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,36.6917233,,,,,,,,,,hospital,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital San Juan de Dios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,-4.7940016,,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,37.9096636,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital San Juan de Dios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.6246740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,42.8158186,,,,,,,,,,hospital,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital San Juan de Dios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,-3.7113819,,,,,,,,,,,,,,,,,,https://sanjuandediosburgos.es/,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,42.3391576,,,,,,,,,,hospital,
,,,,,,,,,,,ide.Sevilla,,,,,,,,,,,,,,,Hospital San Juan de Dios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.9696527,,,,,,,,,,,,,,,,,,,,,,2011,,,,,,,,,hospital,,,,,,,,,,,,,,,,,37.3820387,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Calle Averroes,,,,,Hospital San Juan de Dios Aljarafe,,41930,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,Bormujos,,,,,,,,-6.0832656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,37.3742315,,,,,,,,,,hospital,
,,general;emergency;ophthalmology;gynaecology;radiology;oncology;surgery;orthopaedics;paediatrics;maternity;neurology;otolaryngology,,,,,,41,,,,,,,,,,,,,Avenida de la Ciudad de Linares,,,,,Hospital San Juan de la Cruz,,23400,,,,,,,,,,,,es:Hospital San Juan de la Cruz,,,,,,,,,,,,,,,yes,,Úbeda,,,,,,,,-3.3845506,,,,,,,,Servicio Andaluz de Salud,,,,,,,,,,,,,,,,,,,,,,,hospital,,public,,,Q5841682,,,,,,,,,,,,38.0203274,,,,,,,,,,hospital,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital San Pedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,-2.4277188,,,,,,,,,,,,,,,,,,http://www.riojasalud.es/,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,42.4514233,,yes,,,,,,,,hospital,
,,,,,,,,,,,,,,,,,,,,,Ronda de San Francisco,,,,,Hospital San Pedro de Alcántara,,10003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.3686602,,,,,,,,Junta de Extremadura,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,Q30254264,,,,,,,,,,,,39.4660920,,yes,,,,,,,,,
,,,,,,,,82,,,,,,,,,,,,,As Xubias de Arriba,,,,,Hospital San Rafael,,15006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A Coruña,,,,,,,,-8.3881201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,private,,,,,,,,,,,,,,,43.3458817,,,,,,,,,,hospital,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital San Telmo,,,,,,,,,,,,,,,,,,,,,,wall,,,,,,,,,,,,,,,,,-4.5207771,,,,,,,,Sacyl,,,,,,,,,,,,,,,,,,,,,,,hospital,,public,,,,,,,,,,,,,,,41.9970474,,,,,,,,,,hospital,
,,,,,,,,,,,,,,,,,,,,,Carretera de Ribes,,,,,Hospital Sant Bernabé,,08600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Berga,,,,,,,,1.8521968,,,,,,,,,,,,,,,,,,,,,yes,,+34 938243400,,,,,,,,hospital,,,,,Q42155502,,,,,,,,,,,,42.1068951,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital Sant Jaume de Manlleu,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,2.2870221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,42.0014313,,,,,,,,,,hospital,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital Sant Joan de Déu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1023824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,Q11926104,,,,,,,,,,,,41.3850976,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital Sant Rafael,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1420912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,41.4258786,,yes,,,,yes,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital Santa Bárbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,yes,-4.1133384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,38.7053565,,,,,,,,,,hospital,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital Santa Cruz de Liencres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.9145584,,,,,,,Hospital de Liencres,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,43.4635661,,yes,,,,,,,,,
