shop,office,healthcare:speciality,building:part,payment:debit_cards,postal_code,private_treatment,smoking,addr:housenumber,source:addr:housenumber,description,addr:state,addr:terrace,source,ref:NPLG:UPRN:1,opening_hours:url,addr:village,building:color,fax,roof:colour,source:amenity,contact:facebook,former_amenity,height,wheelchair:description,addr:street,source:name,fixme,name:en,contact:fax,addr:city,designation,payment:cash,addr:postcode,roof:material,level,payment:credit_cards,payment:contactless,HE_ref,roof:orientation,source:footprint,payment:mastercard,addr:flats,amenity_1,cqc:location:id,payment:american_express,building_name,building:start_date,access,payment:cheque,check_date,email,contact:email,addr:province,roof:shape,building:use,contact:twitter,last_check,nhs_treatment,source:geometry,source:building,roof:direction,source:listed_status,old_website,diet:vegetarian,source:location,lon,contact:website,survey:date,layer,source:area,long_name,alt_name,nhs,source_1,operator,fee,source:building:start_date,wheelchair:description:en,area,opening_hours,contact:phone,addr:housename,name,heritage,website,addr:unit,source:height,listed_status,source:listed,phone,dentist,old_name,source:outline,opening_hours:signed,architect,dispensing,cqc:location_id,landuse,wheelchair,amenity,source:shape,building:flats,addr:suburb,building:min_level,lat,building:level,wikidata,source:postcode,addr:town,emergency,building:levels,image,website2,note,FIXME,source:addr,building:material,payment:visa,toilets,addr:county,source:addr:postcode,toilets:wheelchair,old_shop,building,building:colour,name:gd,url,roof:levels,addr:place,uri,healthcare,telephone,addr:country,heritage:operator
,,,,,,,,149,,,,,,,,,,,,,,,,,Brighton Road,,,,,Coulsdon,,,CR5 2NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1374437,,,,,,,,,,,,,,,,,Coulsdon Dental Practice,,,,,,,,,,,,,,,,,dentist,,,,,51.3213265,,,,,,,,,,,,,,,,,,,retail,,,,,,,dentist,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.3837037,,,,,,,,,,,,,,,,,Courtyards Dental Care,,,,,,,,,,,,,,,,,dentist,,,,,51.5378063,,,,,,,,,,,,,,,,,,,yes,,,,,,,dentist,,,
,,,,,,,,2,,,,,,,,,,,,,,,,,Kingston Road,,,,,,,,CV5 6LN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5346593,,,,,,,,,,,,,,,,,Coventry Dental Surgery,,,,,,,,,,,,,,,,,dentist,,,,,52.4042366,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6026101,,,,,,,,,,,,,,,,,Cranfield Dental Practice,,,,,,,,,,,,,,,,,dentist,,,,,52.0726674,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,20,,,,,,,,,,,,,,,,,Creffield Road,,,,,Colchester,,,CO3 3JA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8889521,,,,,,,,,,,,,,,,Creffield Lodge,Creffield Lodge Dental Practice,,,,,,,,,,,,,,,,,dentist,,,,,51.8853046,,,,,,,,,,,,,,,,,,,yes,,,,,,,dentist,,,
,,,,,,,,104,,,,,,,,,,,black,,,,,,High Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gabled,,,,,,,across,,,,,-1.8561492,http://www.crickladedentist.co.uk/,,,,,,,,,,,,,,,,Cricklade Dental Practise,,,,,,,,,,,,,,,,,dentist,,,,,51.6413402,,,,,,2,,,,,,,,,,,,,yes,brown,,,,,,,,,
,,,,,,,,1,,,,,survey;bing,,,,,,,,,,,,Corrour Road,,,,,Newton Mearns,,,G77 6TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.3376198,,,,,,,,,,,,,,"Mo,We,Th 09:00-12:30,14:00-17:30; Tu 09:00-12:30,14:00-20:15;Fr 09:00-12:30,14:00-16:30; Sa 09:00-12:30",,,Crookfur Dental Practice,,,,,,,+44141638354,,,,,,,,,,dentist,,,,,55.7817191,,,,,,,,,,,,,,,,,,,commercial,,,,,,,,,GB,
,,,,,,,,,,,,,,,,,,,,,,,,,Crouch Hall Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1245876,,,,,,,,,,,,,,"Mo-Fr 09:00-18:00; Sa 09:00-13:00; Su,PH off",,,Crouch Hall Dental Care,,https://www.crouchhalldentalcare.co.uk/,,,,,+442083401453,,,,,,,,,,dentist,,,,,51.5797820,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1865455,,,,,,,,,,,,,,,,,Crowborough Gentle Dental,,,,,,,+44 1892 610750,,,,,,,,,yes,dentist,,,,,51.0485628,,,,,,,,,,,,,,,,,,,yes,,,,,,,dentist,,,
,,,,,,,,,,,,,,,,,,,,,,,,,The Square,,,,,Bedwas,,,CF83 8DY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.1989982,,,,,,,,,,,,,,,,,Crown Cottage Dental Practice,,,,,,,,,,,,,,,,,dentist,,,,,51.5898390,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,283,,,,,,,,,,,,,,,,,Liverpool Road,,,,,Southport,,,PR8 4PL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.0158239,,,,,,,,,,,,,,Mo-Fr 09:00-17:30; Sa 08:30-12:00,,,Crown Dental Surgery,,crowndentalsurgerysouthport.co.uk,,,,,+44 1704 563548,,,,,,,,,,dentist,,,,,53.6178632,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,60-62,,,,,survey,,,,,,,,,,,,Church Street,,,,,Croydon,,,CR0 1RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1034119,,2018-10-04,,,,,,,,,,,,,,,Croydon Dental Care,,,,,,,,,,,,,,,,,dentist,,,,,51.3734570,,,,,,,,,,,,,,,,,,,retail,,,,,,,,,,
,,,,,,,,88,,,,,,,,,,,,,,,,,Westow Hill,,,,,London,,,SE19 1SB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0786884,,,,,,,,,,,,,,,,,Crystal Palace Dental Practice,,,,,,,+44 20 87616252,,,,,,,,,,dentist,,,Upper Norwood,,51.4196425,,,,,,3,,,,,,,,,,,,,yes,,,,,,,dentist,,,
,,,,,,,,3,,,,,,,,,,,,,,,,,High Street,,,,,"Cuckfield, Haywards Heath",,,RH17 5EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1417814,,,,,,,,,,,,,,,,,Cuckfield Dental Practice,,https://cuckfielddental.co.uk/,,,,,+441444441461,,,,,,,,,,dentist,,,,,51.0067745,,,,,,,,,,,,,,,,,,,yes,,,,,,,dentist,,,
,,,,,,,,30,,,,,,,,,,,,,,,,,Ashbourne Road,,,,,Derby,,,DE22 3AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4924659,,,,,,,,,,,,,,,,,Cunningham & Assoc. Dental Surgeons,,,,,,,,,,,,,,,,,dentist,,,,,52.9257352,,,,,,,,,,,,,,,,,,,commercial,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cupar,,,KY15 4JG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.0176510,,,,,,,,,,,,,,,,,Cupar Dental Access Centre,,,,,,,+44 1334 656276,,,,,,,,,yes,dentist,,,,,56.3236645,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5158002,,,,,,,,,,,,,,,,,Cygnet Orthodontics,,,,,,,,,,,,,,,,,dentist,,,,,51.4355667,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,15-16,,,,,bing,,,,,,,,,,,,Albert Road,,,,,Tamworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.6921420,,,,,,,,,,,,,,,,,Dale House Dental Practice,,,,,,,,,,,,,,,,,dentist,,,,,52.6366093,,,,,,,,,,,,,,,,,,,yes,,,,,,,dentist,,,
,,,,,,,,24,,,,,,,,,,,,,,,,,Victoria Road,,,,,Dartmouth,,,TQ6 9SA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.5822277,,,,,,,,,,,,,,,,,Dartmouth Dental Practice,,http://www.dartmouthdental.co.uk/home.html,,,,,,,,,,,,,,,dentist,,,,,50.3510771,,,,,,3,,,,,,,,,,,,,house,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4931354,,,,,,,,,,,,,,,,,De-Ientes,,,,,,,,,,,,,,,,,dentist,,,,,52.1603827,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,,,,,,Bing,,,,,,,,,,,,Lurke Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4630790,,,,,,,,,,,,,,,,,De-ientes,,,,,,,,,,,,,,,,,dentist,,,,,52.1382629,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EH54 6QQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.5085856,,,,,,,,,,,,,,,,,Dedridge Dental Centre,,,,,,,,,,,,,,,,,dentist,,,,,55.8800049,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,6,,Dee Kay Dental’s experience in cosmetic dentistry and oral healthcare allows us to provide a comprehensive range of services. Call +44 1652 225209 for more information!,Gainsborough,,,,,,,,,,,,,,Sylvester Street,,,,,Kirton in Lindsey,,,DN21 4NG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5875667,,,,,,,,,,,,,,"Mo-Tu 09:00-17:30, We-Fr 09:00-17:00",,,Dee Kay Dental,,https://www.deekaydental.com,,,,,+44 165 222 5312,,,,,,,,,,dentist,,,,,53.4769215,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,GB,
,,dentistry,,,,,,,,http://Deepcar.dental,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5813037,,,,,,,,,Private,,,,,Mo-Fr 08:00-17:00,,,Deepcar Dental Care,,https://deepcardentalcare.co.uk,,,,,,,,,,,,,,yes,dentist,,,,,53.4812628,,,,,,,,,,,,,,yes,,,no,,yes,,,,,,,dentist,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7032901,,,,,,,,,,,,,,,,,Deepcut Village Dental Practice,,,,,,,,,,,,,,,,,dentist,,,,,51.3093301,,,,,,,,,,,,,,,,,,,yes,,,,,,,dentist,,,
,,general,,,,,,,,,,,,,,,,,,,,,,,Market Street,,,,,Swadlincote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5589105,,,,,,,,,,,,,,,,3,Delph Dental,,,,,,,+44 1283 222499,,,,,,,,,,dentist,,,,,52.7738611,,,,,,,,,,,,,,,,,,,yes,,,,,,,dentist,,,
,,,,,,,,,,,,,visual surevy;bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.7096360,,,,,,,,,,,,,,,,,Den,,,,,,,,,,,,,,,,,dentist,,,,,52.1916713,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,10,,,,,,,,,,,,,,,,,New North Road,,,,,Exeter,,,EX4 4HF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.5349633,,,,,,,,,,,,,,,,,Den Dental Practice,,,,,,,,,,,,,,,,,dentist,,,,,50.7276180,,,,,,,,,,,,,,,,,,,yes,,,,,,,dentist,,,
,,,,,,,,"525,527",,,,,Bing,,,,,,,,,,,,Earlham Road,,,,,Norwich,,,NR4 7HN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2528831,,,,,,,,,,,,,,Mo-Th 08:30-17:30; Fr 08:30-16:30; Sa 09:00-13:00,,,DenTeam,,https://www.denteam.co.uk/,,,,,+44 1603 406666,,,,,,,,,,dentist,,,,,52.6294420,,,,,,,,,,,,,,,,,,,house,,,,,,,,,GB,
,,,,,,,,3,,,,,,,,,,,,,,,,,Dartmouth Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0537117,,,,,,,,,,,,,,,,,Denistry for You,,,,,,,,,,,,,,,,,dentist,,,,,51.4389689,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,31,,,,,,,,,,,,,,,,,Barlow Moor Road,,,,,Manchester,,,M21 7QH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.2698473,,,,,,,,,,,,,,,,,Denmar Dental Labratory,,,,,,,+44 161 425 7308,,,,,,,,,,dentist,,,,,53.4320017,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,14A,,,,,,,,,,,,,,,,,Main Road,,,,,,,,NG12 2FH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0382303,,,,,,,,,,,,,,,,,Dent Blanche,,http://www.dentblanche.co.uk/,,,,,,,,,,,,,,,dentist,,,,,52.9472177,,,,,,,,,,,CQC open data,,,,,,,,retail,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5132022,,,,,,,,,,,,,,,,,Dental,,,,,,,,,,,,,,,,,dentist,,,,,53.9008480,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,61a,,,,,,,,,,,,,,,,,Highgate,,,,,Kendal,,,LA9 4ED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.7474907,,,,,,,,,,,,,,,,,Dental Angel,,https://www.teethwhiteningkendal.co.uk/,,,,,+44 1539 722772,,,,,,,,,,dentist,,,,,54.3261569,,,,,,,,,,,,,,,,,,,yes,,,,,,,dentist,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Elizabeth Way,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1957616,,,,,,,,,,,,,,,,,Dental Care,,,,,,,,,,,,,,,,,dentist,,,,,54.6562838,,,,,,,,,,,,,,,,,,,yes,,,,,,,dentist,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0457853,,,,,,,,,,,,,,Mo-Th 09:00-20:00; Fr 09:00-17:30; Sa 10:00-14:00,,,Dental Care Centre,,,,,,,,,,,,,,,,,dentist,,,,,51.4746708,,,,,,,,,,,,,,,,,,,,,,,,,,dentist,,,
,,,,,,,,3,,,,,,,,,,,,,,,,,Popes Lane,,,,,"Totton, Southampton",,,SO40 3DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4914582,,,,,,,,,,,,,,,,,Dental Care Centre,,,,,,,,,,,,,,,,,dentist,,,,,50.9182575,,,,,,,,,,,,,,,,,,,yes,,,,,,,dentist,,,
,,,,,,,,60,,,,,,,,,,,,,,,,,Birmingham Road,,,,,,,,B72 1QP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.8268018,,,,,,,,,,,,,,,,,Dental Care Partnership,,,,,,,,,,,,,,,,,dentist,,,,,52.5567869,,,,,,,,,,,,,,,,,,,commercial,,,,,,,,,,
,,,,,,,,129,,,,,,,,,,,,,,,,,High Street,,,,,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0276147,,,,,,,,,,,,,,,,,Dental Centre,,,,,,,,,,,,,,,,,dentist,,,Walthamstow,,51.5830598,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,GB,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reading,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS_OpenData_StreetView,,,,,,-1.0384127,,,,,,,,,,,,,,,,,Dental Clinic,,,,,,,,,,,,,,,,,dentist,,,,,51.4585927,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,64,,,,,,,,,,,,,,,,,High Street,,,,,,,,CO7 9AZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9594447,http://www.dental-distinction.com/,,,,,,,,,,,,,,,,Dental Distinction,,,,,,,,,,,,,,,,,dentist,,,,,51.8566292,,,,,,,,,,,,,,,,,,,retail,,,,,,,,,,
,,,,,,,,,,,,,Bing;photographic_survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2119306,,,,,,,,,,,,,,,,,Dental Excellence,,,,,,,,,,,,,,,,,dentist,,,,,51.4976650,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,366,,,,,,,,,,,,,,,,,Upper Richmond Road West,,,,,,,,SW14 7JU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2734221,,,,,,,,,,,,,,,,,Dental Expressions,,,,,,,,,,,,,,,,,dentist,,,,,51.4643445,,,,,,3,,,,,,,,,,,,,retail,,,,,,,,,,
,,,,,,,,121-129,,,,,,,,,,,,,,,,,Old Road,,,,,,,,CO15 3AW,,,,,,,,,,,,,,,,,,,,,,,,,,,bing,,,,,,1.1479588,,,,,,,,,,,,,,,,,Dental Implant Academy,,,,,,,,,,,,,,,,,dentist,,,,,51.7943606,,,,,,,,,,,,,,,,,,,dentist,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1471612,,,,,,,,,,,,,,,,,Dental Medi,,,,,,,,,,,,,,,,,dentist,,,,,51.6466561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.8309218,,,,,,,,,,,,,,,,,Dental Practice,,,,,,,,,,,,,,,,,dentist,,,,,53.4183001,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,4,,,,,,,,,,,,,,,,,Huddersfield Road,,,,,"Skelmanthorpe, Huddersfield",,,HD8 9AE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.6544356,,,,,,,,,,,,,,,,,Dental Practice,,,,,,,+44 1484 864767,,,,,,,,,,dentist,,,,,53.5915952,,,,,,,,,,,,,,,,,,,yes,,,,,,,dentist,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.4122538,,,,,,,,,,,,,,,,,Dental Practice,,,,,,,,,,,,,,,,,dentist,,,,,53.5902626,,,,,,,,,Name is correct as 'Dental Practice',,,,,,,,,,yes,,,,,,,dentist,,,
,,,,,,,,300,,,,,,,,,,,,,,,,,Caledonian Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1166671,,,,,,,,,,,,,,,,,Dental Practice,,,,,,,,,,,,,,,,,dentist,,,,,51.5396167,,,,,,3,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1384906,,,,,,,,,,,,,,,,,Dental Practice,,,,,,,,,,,,,,,,,dentist,,,,,51.5266739,,,,,,4,,,,,,brick,,,,,,,yes,brown,,,,,,,,,
,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.7472702,,,,,,,,,,,,,,,,,Dental Practice,,,,,,,,,,,,,,,,,dentist,,,,,52.7328596,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,CO15 6DQ,,,,,,,,,,,,,,,,,,,,,,,,,,,bing,,,,,,1.1600111,,,,,,,,,,,,,,,,,Dental Practice,,,,,,,,,,,,,,,,,dentist,,,,,51.7942689,,,,,,,,,,,,,,,,,,,dentist,,,,,,,,,,
,,,,,,,,84,,,,,,,,,,,,,,,,,High Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1233076,,,,,,,,,,,,,,,,Wallingford House,Dental Practice,,http://www.wallingfordhousedentalpractice.co.uk,,,,,+44 1491 837361,,,,,,,,,,dentist,,,,,51.6010820,,,,,,,,,,,,,,,,,,,,,,,,Wallingford,,,,,
,,,,,,,,6,,,,,,,,,,,,,,,,,The Broadway,,,,,Woking,,,GU21 5AP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5562244,http://www.dentalpb.co.uk,,,,,,,,,,,,,"Mo-Fr 08:00-13:00,14:00-18:00",,,Dental Practice On Broadway,,,,,,,+441483 730808,,,,,,,,,,dentist,,,,,51.3193128,,,,,,,,,,,,,,,,,,,house,,,,,,,,,,
,,,,,,,,4,,,,,,,,,,,,,,,,,Church Walk,,,,,Colchester,,,CO1 1NS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8955772,,,,,,,,,,,,,,,,,Dental Repairs,,,,,,,,,,,,,,,,,dentist,,,,,51.8879284,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,372,,,,,,,,,,,,,,,,,Essex Road,,,,,London,,,N1 3PF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0886178,,,,,,,,,,,,,,,,,Dental Shine,,,,,,,,,,,,,,,,,dentist,,,,,51.5447854,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,GB,
,,,,,,,,37,,,,,survey,,,,,,,,,,,,Watnall Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bing,,,,,,-1.2037854,,,,,,,,,,,,,,,,,Dental Solutions Laboratories Ltd,,,,,,,,,,,,,,,,,dentist,,,,,53.0360944,,,,,,,,,,,,,,,,,,,yes,,,,,,,dentist,,,
,,,,,,,,25,,,,,,,,,,,,,,,,,Boulevard,,,,,,,,BS23 1NX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.9754715,,,,,,,,,,,,,,,,,Dental Spa,,,,,,,,,,,,,,,,,dentist,,,,,51.3505510,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1369941,,,,,,,,,,,,,,,,,Dental Spa,,,,,,,,,,,,,,,,,dentist,,,,,51.5203257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,30,,,,,,,,,,+44 1926 452527,,,,,,,Hamilton Terrace,,,,,Leamington Spa,,,CV32 4LY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5325497,,,,,,,,,,,,,,,,,Dental Spa Solutions,,www.dentalspasolutions.co.uk,,,,,+44 1926 311698,,,,,,,,,,dentist,,,,,52.2893119,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Victoria Street,,,,,St Albans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3315823,,,,,,,,,,,,,,,,,Dental Specilists,,,,,,,,,,,,,,,,,dentist,,,,,51.7507157,,,,,,,,,,,,,,,,,,,yes,,,,,,,dentist,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Barnfield Hill,,,,,Exeter,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,-3.5203353,,,,,,,,,,,,,,,,,Dental Studio,,,,,,,,,,,,,,,,,dentist,,,,,50.7236477,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,67,,,,,Auto_OS_OpenData_StreetView,,,,,,,,,,,,Melton Road,,,,,,,,NG2 6EN,,,,,,,,,,,1-2274831011,,South View,1904,,,,,,,,,,,,,,,,,,,-1.1304423,,,,,,,,,,,,,,,,,Dental Suite,,https://www.nottinghamsmiles.co.uk/,,,,,,,,,,,,,,,dentist,,,,,52.9280454,,,,,,,,,,,,,,,,CQC open data,,,yes,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0550204,,,,,,,,,,,,,,,,,Dental Surgeon,,,,,,,,,,,,,,,,,dentist,,,,,51.5486638,,,,,,,,,"Just signed as ""Dental Surgeon""",,,,,,,,,,,,,,,,,,,,
,,,,,,,,123,,,,,survey,,,,,,,,,,,,Hoe Street,,,,,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0195965,,,,,,,,,,,,,,,,,Dental Surgery,,,,,,,,,,,,,,,,,dentist,,,Walthamstow,,51.5858634,,,,,,3,,,,,,,,,,,,,retail,,,,,,,,,GB,
,,,,,,,,,,,,,,,,,,,,,,,,,High Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.8566526,,,,,,,,,,,,,,,,,Dental Surgery,,,,,,,,,,,,,,,,,dentist,,,,,52.0364391,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0553063,,,,,,,,,,,,,,,,,Dental Surgery,,,,,,,,,,,,,,,,,dentist,,,,,51.5465403,,,,,,,,,Just signed as 'Dental Surgery',,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.5720379,,,,,,,,,,,,,,,,,Dental Surgery,,,,,,,,,,,,,,,,,dentist,,,,,51.5555861,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4430155,,,,,,,,,,,,,,,,,Dental Surgery,,,,,,,,,,,,,,,,,dentist,,,,,52.9282371,,,,,,,,,That really does appear to be the name,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,17-19,,,,,,,,,,,,,,,,,High Street,,,,,Hadleigh,,,IP7 5AG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9550747,,,,,,,,,,,,,,,,,Dental Surgery,,,,,,,,,,,,,,,,,dentist,,,,,52.0420298,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,62A,,,,,,,,,,,,,,,,,Beddington Gardens,,,,,Wallington,,,SM6 0HW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1552558,,,,,,,,,,,,,,,,,Dental Surgery,,,,,,,,,,,,,,,,,dentist,,,,,51.3587416,,,,,,,,,,,,,,,,,,,yes,,,,,,,dentist,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.4755442,,,,,,,,,,,,,,,,,Dental Surgery,,,,,,,,,,,,,,,,,dentist,,,,,54.8730598,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
