health_facility:type,rating,maxspeed,healthcare:speciality,building:part,man_made,contact:postcode,social_facility,lon,abbreviation,payment:cash,currency:others,postal_code,rooms,smoking,health_specialty:ophthalmology,source:position,contact:yelp,network,is_in,addr:housenumber,toilets,alt_name_1,source:housenumber,electricity,mapillary,addr:state,name:de,source,source:metrics,source_date,capacity:disabled,covered,image,step_count,fax,lit,tower:type,health_specialty:general_surgery,short_name,building:roof,ref:lda,fixme,leisure,lunch,description:de,historic,foot,emergency:contact:phone,currency:EUR,tourism,wheelchair:description,wikimedia_commons,addr:street,architect:wikipedia,contact:facebook,name:en,contact:fax,addr:city,designation,level,ref,notes,donation:compensation,lastcheck,roof:orientation,nursery,health_specialty:obstetrics,staff_count:physician,addr:postcode,roof:material,source:outline,internet_access,payment:mastercard,int_name,building:roof:shape,max_age,capacity:beds,rd_do:kh,contact:google_plus,architect:wikidata,BLfD:criteria,ramp,parking,loc_name,health_specialty,sport,building:fireproof,source:addr,capacity,power,lda:criteria,old_name:-1950,hospital_type:de,section,operational_status,wikipedia,leaf_type,access,religion,contact:youtube,internet,alt_website,check_date,name:zh,email,highway,name:etymology:wikidata,note:de,source:maxspeed,isced:level,barrier,contact:email,denomination,roof:shape,handrail:center,source:start_date,building:use,contact:twitter,health_specialty:internal_medicine,min_age,health_specialty:pulmonology,health_specialty:psychosomatic,name:hsb,tracktype,building:obm,source:geometry,ref_heritage,source:phone,internet_access:fee,building:roof:colour,local_name,toilets:wheelchair,old_short_name,health_amenity:type,comment,tunnel,opening_hours:visitors,loc_ref,handrail,old_name:-2006,building:height,heritage:website,contact:website,roof:colour,layer,height,source:date,long_name,alt_name,institution:support,contact:country,operator,contact:city,use,fee,blood:whole,service,area,opening_hours,hospital,contact:phone,addr:housename,elevator,name,smoothness,blood:plasma,is_in:county,heritage,ref:BLfD,park_ride,start_date,website,addr:unit,name:ar,lanes,health_specialty:plastic_surgery,contact:housenumber,nohousenumber,brand,vehicle,telephone,ref:isil,phone,surface,old_name,wheelchair:access,heritage:ref,building:min_level,name:hr,abandoned:landuse,internet_access:operator,building:walls,abandoned,maxheight,member_of,castle_type,type,healthcare:speciality:de,health_specialty:optometry,female,aeroway,architect,ele,wikipedia:de,maxweight:signed,landuse,old_name:1940,wheelchair,bridge,amenity,public_building,opening_hours:emergency,operator:type,religion:wikidata,contact:xing,reg_name,addr:suburb,official_name,payment:giro_card,short_name:de,blood:platelets,wikidata,social_facility:for,contact:foursquare,ramp:stroller,emergency,addr:district,year_of_construction,building:levels,health_specialty:surgery,website2,note,kvl_hro:type,name:fr,contact:street,opening_hours:office,nat_ref,contact:phone:emergency,disused:amenity,name:nl,description,building:material,oneway,fence_type,payment:visa,stars,UntereDenkmalbehörde:inscription_date,name:ru,payment:maestro,lat,medical_system:western,building,building:colour,parking:lane:right,natural,staff_count:nurse,noaddress,url,roof:levels,health_specialty:gynaecology,dog,beds,building:levels:underground,cutting,addr:place,healthcare,addr:country,heritage:operator,operator:wikidata
,,,,,,,,8.8902398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gemeindepsychiatrisches Zentrum (GPZ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.9456021,,,,,,,,,,,,,,,,,,,
,,,,,,,,7.1022896,,,,,,,,,,,,,,,,,,,,,,,,,,,+49 228 5081503,,,,,,,,,,,,,,,,,,,,,,,,,,St. Elisabeth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,info@gk-bonn.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gemeinschaftskrankenhaus Bonn gGmbH,,,,,,,,,,,,Gemeinschaftskrankenhaus Bonn Haus St. Elisabeth,,,,,,,,http://www.gk-bonn.de/,,,,,,,,,,,+49 228 5080,,St. Elisabeth-Krankenhaus,,,,,,,,,,,,,,,,,,,,,,,yes,,hospital,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,50.7270288,,,,,,,,,,,,,,,,hospital,,,
,,,,,,,,7.0980697,,,,,,,,,,,,4-6,,,,,jN9DZApwKLbC7kxRTPpevQ,,,Bing,,,,,,,+49 228 5062150,,,,,,,,,,,,,,,,,,Bonner Talweg,,,,,Bonn,,,St. Petrus,,,,,,,,53113,,,,,,,,,,,,,,,,,,,,,,,,,,,de:Gemeinschaftskrankenhaus Bonn,,,,,,,,,info@gk-bonn.de,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,Gemeinschaftskrankenhaus Bonn gGmbH,,,,,,,,,,,,Gemeinschaftskrankenhaus Bonn Haus St. Petrus,,,,,,,,http://www.gk-bonn.de/,,,,,,,,,,,+49 228 5060,,Brüderkrankenhaus St. Petrus,,,,,,,,,,,,,,,,,,,,,,,yes,,hospital,,,,,,,,,,,,Q46092992,,,,yes,,,,,,Name am 30.3.2010 geprüft,,,,,,,,,,,,,,,,,,50.7281092,,yes,,,,,,,,,,,,,,hospital,DE,,
,,,,,,,,13.1558075,,,,,,,,,,,,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kladower Damm,,,,,Berlin,,,,,,,,,,,14089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gemeinschaftskrankenhaus Havelhöhe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,52.4608469,,,,,,,,,,,,,,,,hospital,DE,,
,,,,,,,,7.3981532,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de:Gemeinschaftskrankenhaus Herdecke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gemeinschaftskrankenhaus Herdecke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,hospital,,,,,,,,,,,,Q1501014,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,51.4123339,,,,,,,,,,,,,,,,,,,
,,,geriatrics,,,,,10.2506147,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hirschstraße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geriatrische Rehaklinik Giengen,,,,,,,,https://www.kliniken-heidenheim.de/reha/index.php,,,,,,,,,,,+49 (0)7322 954 0,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,48.6238259,,hospital,,,,,,,,,,,,,,rehabilitation,,,
,,,,,,,,6.3815467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gerontopsychiatrischen Zentrum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.2672539,,,,,,,,,,,,,,,,,,,
,,,surgery;internal;emergency,,,,,7.0853742,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kuhstraße,,,,+49 209 6191 109,Herten,,,,,,,,,,,45701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,westerholt@kkrn.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KKRN Katholisches Klinikum Ruhrgebiet Nord GmbH,,,,,,,,,+49 209 6191 0,,,Gertrudis Hospital Westerholt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,51.6006053,,,,,,,,,,,,,,,,hospital,,,
,,,,,,,,9.1636832,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eierstraße,,,,,Stuttgart,,,,,,,,,,,70199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gesundheits- und Krankenpflegeschule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.7593439,,yes,,,,,,,,,,,,,,,DE,,
,,,,,,,,7.0148440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gesundheitstraße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1378283,,,,,,,,,,,,,,,,,,,
,,,,,,,,6.3034287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gesundheitszentrum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.6047808,,,,,,,,,,,,,,,,hospital,,,
,,,,,,,,11.0814908,,,,,,,,,,,,15,,,,,,,,,,,,,,,+49 36704 882288,,,,,,,,,,,,,,,,,,Schanzweg,,,,,Neuhaus am Rennweg,,,,,,,,,,,98724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kur@awo-sonneberg.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AWO Kreisverband Sonneberg e. V.,,,,,,,,,,,,"Gesundheitszentrum ""Am Rennsteig""",,,,,,,,https://www.haus-am-rennsteig.de/,,,,,,,,,,,+49 36704 8820,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.4721914,,hospital,,,,,,,,,,,,,,,DE,,
,,,,,,,,8.7669408,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hewenstraße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gesundheitszentrum Engen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,hospital,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,47.8538371,,yes,,,,,,,,,,,,,,,,,
,,,,,,,,7.6769113,,,,,,,,,,,,32,,,,,,,,,,,,,,,+49 6753 910-4350,,,,,,,,,,,,,,,,,,Liebfrauenberg,,,,,Meisenheim,,,,,,,,,,,55590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,info@gzg.landeskrankenhaus.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Landeskrankenhaus Rheinland-Pfalz,,,,,,,,,,,,Gesundheitszentrum Glantal,,,,,,,,https://www.gesundheitszentrum-glantal.de/,,,,,,,,,,,+49 6753 910-0,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.7069963,,hospital,,,,,,,,,,,,,,hospital,DE,,
,,,,,,,,9.7551344,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kestnerstraße,,,,,Hannover,,,,,,,,,,,30159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gesundheitszentrum Hannover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.3718464,,,,,,,,,,,,,,,,hospital,DE,,
,,,,,,,,10.1161687,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Karlstraße,,,,,,,,,,,,,,,,89129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gesundheitszentrum Langenau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.5003326,,hospital,,,,,,,,,,,,,,,,,
,,,,,,,,10.3994024,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bergstraße,,,,+49 3693 901234,Meiningen,,,,,,,,,,,98617,,,,,,,,,,,,,,,,,,,,,,,,,,,de:Helios Klinikum Meiningen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.klinikum-meiningen.de,,-1,,,,,,,Helios Kliniken GmbH,,,,,,,,,+49 3693 900,,,Gesundheitszentrum Meiningen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,hospital,,,,,,,,,,,,Q1774638,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.5578954,,,,,,,,,,,,,,,,,,,
,,,,,,,,13.6297592,,,,,,,,,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Freiheitstraße,,,,,Wildau,,,,,,,,,,,15745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gesundheitszentrum Wildau,,,,,,,,https://gesundheitszentrum-wildau.de/,,,,,,,,,,,+49 3375 525 63 10,,,,,,,,,,,,,,,,,,,,,,,,,yes,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.3256155,,yes,,,,,,,,,,,,,,,DE,,
,,,,,,,,9.9342527,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Metzendorfer Weg,,,,,Rosengarten,,,,,,,,,,,21224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ginsterhof Psychosomatische Klinik,,,,,,,,https://www.ginsterhof.info,,,,,,,,,,,+49 4108 598 107,,,,,,,,,,,,,,,,,,,,,,,,,yes,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.4050375,,,,,,,,,,,,,,,,hospital,,,
,,,,,,,,11.8845835,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Traubenweg,,,,,Kelheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,info@goldbergklinik.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Goldberg-Klinik Kelheim GmbH,,,,,,,,,,,,Goldberg-Klinik,,,,,,,,https://www.goldbergklinik.de/,,,,,,,,,,,+49 9441 702-0,,,,,,,,,,,,,,,,,,,,,,,,,yes,,hospital,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,48.9238082,,yes,,,,,,,,,,,,,,,DE,,
,,,,,,,,8.7920191,,,,,,,,,,,,43,,,,,,,,,,,,,,,+49 5731 - 249-200,,,,,,,,,,,,,,,,,,Herforder Straße,,,,,Bad Oeynhausen,,,,,,,,,,,32545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,info@gollwitzer-meier-klinik.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gollwitzer-Meier-Klinik,,,,,,,,https://www.gollwitzer-meier-klinik.de/,,,,,,,,,,,+49 5731 - 249-0,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.2021937,,,,,,,,,,,,,,,,,,,
,,,,,,,,8.6713935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gotthard-Schettler-Klinik, Sigmund-Weil-Klinik",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,limited,,hospital,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,49.2172842,,hospital,,,,,,,,,,,,,,,,,
,,,,,,,,6.0426599,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neuenhofer Weg,,,,,Aachen,,,,,,,,,,,52074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uniklinik RWTH Aachen,,,,,,,,,,,,Gut Großer Neuenhof - Klinik für Kinder- und Jugendpsychiatrie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.7724498,,,,,,,,,,,,,,,,hospital,DE,,
,,,,,,,,6.6377360,,,,,49,no,,,,,,,,,,,,,,,,,,,,,+49 651 208 1027,,,,,,,,,,,,,,,guest_house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gaestehaus@bbtgruppe.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barmherzigen Brüder Trier gGmbH,,,,,,,,,,,,Gästehaus Barmherzigen Brüder Trier,,,,,,,,https://www.bb-gaestehaus.de/,,,,,,,,,,,+49 651 208 1026,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.7629159,,residential,,,,,,,,,,86,,,,,,,
,,,,,,,,9.9790930,,,,,,,,,,,,1,,,,,,,,,,,,,,,+49 5551 97 1299,,,,,,,,,,,,,,,,,,Albert-Schweitzer-Weg,,,,,Northeim,,,,,,,,,,,37154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Helios Krankenhaus,,HELIOS Albert-Schweitzer-Klinik Northeim,,,,,,,,https://www.helios-kliniken.de/klinik/northeim.html,,,,,,,,,,,+49 5551 97 0,,,,,,,,,,,,,,,,,,,,,,,,,yes,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.7308800,,,,,,,,,,,,,,,,hospital,DE,,
,,,,,,,,11.1883684,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kreiskrankenhaus,,,,,Oschersleben,,,,,,,,,,,39387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HELIOS Kliniken GmbH,,,,,,,,,,,,HELIOS Bördeklinik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0649847,,,,,,,,,,,,,,,,,DE,,
,,,,,,,,13.0386832,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rostocker Chaussee,,,,,Stralsund,,,,,,,,,,,18437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HELIOS Hanseklinikum Stralsund Krankenhaus West,,,,,,,,http://www.helios-kliniken.de/klinik/stralsund,,,,,,,,,,,+49 3831 450,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.3038288,,,,,,,,,,,,,,,,hospital,DE,,
,,,,,,,,7.8987388,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hohler Weg,,,,,Attendorn,,,,,,,,,,,57439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,HELIOS Kliniken GmbH,,,,,,,,,+49 2722 60-0,,,HELIOS Klinik Attendorn,,,,,,,,http://www.helios-kliniken.de/klinik/attendorn.html,,,,,,,,,,,,,Krankenhaus St. Barbara Attendorn,,,,,,,,,,,,,,,,,,,,,,,yes,,hospital,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,51.1265147,,,,,,,,,,,,,,,,hospital,,,
,,,,,,,,12.5131957,,,,,,,,,,,,,,,,,,,,,,,,,,,+49 3381 79 1119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,info.hohenstuecken@helios-kliniken.de,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HELIOS Klinik Hohenstücken,,,,,,,,https://www.helios-kliniken.de/klinik/brandenburg-klinik-hohenstuecken.html,,,,,,,,,,,+49 3381 79 0,,,,,,,,,,,,,,,,,,,,,,,,,yes,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4353069,,,,,,,,,,,,,,,,,,,
,,,,,,,,11.8338643,,,,,,,,,,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Burg,,,,,,,,,,,39288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,Helios Kliniken GmbH,,,,,,,,,,,,HELIOS Klinik Jerichower Land,,,,,,,,http://www.helios-kliniken.de/klinik/burg-klinik-jerichower-land.html,,,,,,,,,,,+49 3921 96 0,,,,,,,,,,,,,,,,,,,,,,,,,yes,,hospital,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,52.2661578,,,,,,,,,,,,,,,,,,,
,,,surgery;gynaecology;internal;paediatrics,,,,,12.9206013,,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Colditzer Straße,,,,,Leisnig,,,,,,,,,,,04703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Helios Kliniken GmbH,,,,,,,,,,,,HELIOS Klinik Leisnig,,,,,,,,https://www.helios-gesundheit.de/kliniken/leisnig/,,,,,,,,,,,+49 34321 8-0,,,,,,,,,,,,,,,,,,,,,,,,,yes,,hospital,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,51.1551885,,,,,,,,,,,,,,,,hospital,DE,,
,,,,,,,,7.6342272,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,auf jeder der 3 Etagen befindet sich eine Behinderten-Toilette. (nahe Betten-Aufzug),,Heliosweg,,,,,Müllheim,,,,,,,,,,,79379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"maps4bw (LGL, www.lgl-bw.de); Mapbox Satellite",,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HELIOS Klinik Müllheim,,,,,,,,http://www.helios-kliniken.de/klinik/muellheim-baden,,,,,,,,,,,+49 7631 880,,,,,,,,,,,,,,,,,,,,,,,,,yes,,hospital,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,47.8115373,,hospital,,,,,,,,,,,,,,,DE,,
,,,,,,,,11.3098115,,,,,,,,,,,,2a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Am Beinschuh,,,,,Sangerhausen,,,,,,,,,,,06526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HELIOS Klinik Sangerhausen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,hospital,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,51.4710283,,,,,,,,,,,,,,,,,,,
,,,,,,,,8.4423980,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mildred-Scheel-Straße,,,,,Nordenham,,,,,,,,,,,26954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.helios-kliniken.de/klinik/nordenham/,,,,,,,,,,,,,,,,,,+49 4731 3690 0,,,HELIOS Klinik Wesermarsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.4560572,,yes,,,,,,,,,,,,,,hospital,,,
